instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed,reduceTini
airport21,0.842105,0.753370,0.234149,0.987519,8545,8515,25615,25615,1
airport20,+Inf,0.687861,0.063135,0.750996,7491,7457,21119,21119,1
airport27,+Inf,1.199219,0.127790,1.327009,10105,10067,29948,29948,1
airport11,+Inf,1.365534,0.135200,1.500734,12201,12149,36241,36241,1
airport25,+Inf,0.441595,0.068655,0.510250,5663,5639,15651,15651,1
airport54,+Inf,1.413866,0.129040,1.542906,11949,11899,35256,35256,0
airport0,+Inf,1.422211,0.118409,1.540620,12397,12355,36989,36989,1
airport55,+Inf,1.048099,0.103434,1.151533,10915,10869,31465,31465,0
airport13,+Inf,1.092813,0.126191,1.219004,10133,10093,29919,29919,1
airport14,+Inf,0.754362,0.085343,0.839705,10395,10365,32203,32203,1
airport17,0.894737,1.427423,0.312674,1.740097,11893,11843,34679,34679,1
airport59,2.413995,0.806846,0.225095,1.031941,6623,6597,18726,18726,0
airport56,+Inf,0.936312,0.086736,1.023048,7739,7711,22125,22125,0
airport64,1.349042,0.654040,0.369905,1.023945,8031,8005,23845,23845,0
airport16,1.207680,1.258932,0.373217,1.632149,10689,10647,31138,31138,1
airport53,+Inf,1.484834,0.087814,1.572648,13415,13365,40345,40345,0
airport61,+Inf,1.028198,0.117102,1.145300,9499,9467,28111,28111,0
airport28,+Inf,0.786257,0.062576,0.848833,6977,6957,20190,20190,1
airport60,+Inf,1.068644,0.134264,1.202908,10325,10297,31566,31566,0
airport67,+Inf,0.609903,0.079468,0.689371,6489,6465,18387,18387,0
airport63,2.094756,1.078018,0.486366,1.564384,10677,10627,30721,30721,0
airport62,+Inf,1.317447,0.138585,1.456032,12509,12463,37489,37489,0
airport57,1.473684,1.189449,0.243462,1.432911,9611,9579,28182,28182,0
airport5,2.189025,1.155069,0.456949,1.612018,9745,9707,28591,28591,0
airport12,+Inf,2.361320,0.174789,2.536109,16609,16547,50548,50548,1
airport29,+Inf,1.253720,0.107994,1.361714,13367,13321,41193,41193,1
airport10,+Inf,1.952657,0.142260,2.094917,13763,13705,40602,40602,1
airport30,+Inf,0.855483,0.095004,0.950487,7839,7815,22612,22612,1
airport66,+Inf,1.772304,0.150546,1.922850,11937,11891,34740,34740,0
airport72,0.789474,0.517412,0.138203,0.655615,6325,6303,18116,18116,0
airport2,1.210526,0.861664,0.251372,1.113036,7955,7931,23113,23113,1
airport38,+Inf,0.630152,0.071665,0.701817,6137,6113,17076,17076,1
airport15,1.024878,0.743973,0.246654,0.990627,7907,7885,24120,24120,2
airport68,+Inf,0.804496,0.060740,0.865236,7421,7395,20996,20996,0
airport32,0.656640,0.760180,0.258599,1.018779,8333,8299,24075,24075,1
airport18,+Inf,1.101315,0.111221,1.212536,8899,8869,25683,25683,2
airport71,+Inf,1.455675,0.142310,1.597985,11279,11227,32652,32652,0
airport40,+Inf,0.736571,0.090759,0.827330,7269,7241,20864,20864,1
airport21,0.631579,0.678145,0.271109,0.949254,8571,8541,25654,25654,2
airport31,+Inf,1.300631,0.125898,1.426529,11091,11045,32807,32807,1
airport65,1.285714,1.164166,0.348290,1.512456,10073,10043,30027,30027,0
airport78,+Inf,0.426010,0.046361,0.472371,6917,6895,20265,20265,0
airport6,+Inf,1.452923,0.183516,1.636439,15067,15019,47044,47044,0
airport35,+Inf,1.724973,0.173782,1.898755,14539,14487,44324,44324,1
airport24,+Inf,1.626369,0.175288,1.801657,13443,13395,40894,40894,2
airport19,+Inf,1.173853,0.137568,1.311421,10915,10879,32918,32918,2
airport43,+Inf,0.540962,0.053668,0.594630,6955,6933,20407,20407,1
airport0,+Inf,1.557750,0.154644,1.712394,12433,12391,37043,37043,2
airport13,+Inf,1.249511,0.123838,1.373349,10165,10125,29967,29967,2
airport17,1.000000,1.342965,0.642545,1.985510,11923,11873,34724,34724,2
airport1,2.465161,1.602314,0.339716,1.942030,11705,11657,34166,34166,2
airport27,+Inf,1.238088,0.081948,1.320036,10137,10099,29996,29996,2
airport36,+Inf,1.720209,0.170480,1.890689,13633,13577,40498,40498,1
airport39,+Inf,1.765850,0.155318,1.921168,14051,14009,42471,42471,1
airport34,+Inf,0.895526,0.118696,1.014222,9387,9361,28812,28812,1
airport20,+Inf,0.905074,0.091319,0.996393,7517,7483,21158,21158,2
airport33,+Inf,1.444989,0.125836,1.570825,12317,12269,36819,36819,1
airport81,0.842105,0.583462,0.273950,0.857412,7775,7741,22479,22479,0
airport74,1.210526,0.863607,0.232647,1.096254,7843,7811,22502,22502,0
airport75,+Inf,1.562895,0.116588,1.679483,10773,10729,31185,31185,0
airport73,1.771652,1.100927,0.457687,1.558614,9931,9889,28857,28857,0
airport37,1.607547,1.688494,0.501615,2.190109,11691,11641,33978,33978,1
airport14,+Inf,1.017199,0.116098,1.133297,10425,10395,32248,32248,2
airport80,+Inf,0.984636,0.105767,1.090403,9065,9029,26420,26420,0
airport45,+Inf,1.211826,0.081283,1.293109,9335,9295,27090,27090,1
airport48,+Inf,0.897193,0.110459,1.007652,11197,11167,35235,35235,1
airport44,0.789474,1.351929,0.333551,1.685480,9965,9921,28613,28613,1
airport83,1.559791,1.321183,0.738193,2.059376,11697,11649,34031,34031,0
airport70,+Inf,1.301683,0.116683,1.418366,14259,14221,45171,45171,0
airport16,1.365575,1.179893,0.389124,1.569017,10723,10681,31189,31189,2
airport25,+Inf,0.477084,0.065460,0.542544,5689,5665,15690,15690,2
airport10,+Inf,1.944195,0.134868,2.079063,13793,13735,40647,40647,2
airport28,+Inf,0.797323,0.086231,0.883554,7015,6995,20247,20247,2
airport77,+Inf,0.897602,0.127889,1.025491,10851,10819,33493,33493,0
airport3,0.421053,1.663946,0.545016,2.208962,13199,13145,39021,39021,1
airport76,8.012270,1.462035,1.272073,2.734108,11723,11679,34743,34743,0
airport82,+Inf,0.830361,0.124037,0.954398,10639,10599,31509,31509,0
airport7,+Inf,1.358225,0.144630,1.502855,11477,11431,34044,34044,0
airport47,+Inf,0.755589,0.091098,0.846687,6853,6829,19753,19753,1
airport84,+Inf,1.035923,0.121642,1.157565,9881,9847,29360,29360,0
airport12,+Inf,2.183378,0.206783,2.390161,16641,16579,50596,50596,2
airport11,+Inf,1.438711,0.160494,1.599205,12227,12175,36280,36280,2
airport52,+Inf,0.970028,0.110183,1.080211,9055,9015,26090,26090,1
airport4,+Inf,0.727154,0.084657,0.811811,6983,6949,19547,19547,1
airport2,1.263158,0.948549,0.249228,1.197777,7993,7969,23170,23170,2
airport86,+Inf,1.170519,0.145154,1.315673,11607,11559,34961,34961,0
airport49,+Inf,1.248681,0.118721,1.367402,9881,9841,29082,29082,1
airport29,+Inf,1.396109,0.180813,1.576922,13397,13351,41238,41238,2
airport30,+Inf,0.775336,0.104795,0.880131,7875,7851,22666,22666,2
airport50,1.776942,1.056100,0.247151,1.303251,8753,8719,25543,25543,1
airport38,+Inf,0.719066,0.044555,0.763621,6167,6143,17121,17121,2
airport54,+Inf,1.411974,0.134971,1.546945,11977,11927,35298,35298,1
airport85,+Inf,1.741704,0.173075,1.914779,14009,13949,41209,41209,0
airport88,+Inf,1.019719,0.153161,1.172880,11885,11839,35614,35614,0
airport58,+Inf,0.764533,0.087658,0.852191,7033,7005,19996,19996,1
airport31,+Inf,1.288316,0.110642,1.398958,11119,11073,32849,32849,2
airport51,1.115176,1.663643,0.389888,2.053531,12601,12551,37031,37031,1
airport32,0.842105,0.952650,0.281284,1.233934,8361,8327,24117,24117,2
airport55,+Inf,1.514285,0.109511,1.623796,10947,10901,31513,31513,1
airport91,+Inf,0.839118,0.098402,0.937520,7797,7773,22976,22976,0
airport40,+Inf,0.812510,0.089322,0.901832,7299,7271,20909,20909,2
airport59,2.466627,0.823588,0.267163,1.090751,6651,6625,18768,18768,1
airport35,+Inf,1.358015,0.189576,1.547591,14571,14519,44372,44372,2
airport53,+Inf,1.436584,0.167031,1.603615,13445,13395,40390,40390,1
airport92,+Inf,0.809597,0.099829,0.909426,7989,7961,23005,23005,0
airport95,1.473684,1.086676,0.243115,1.329791,9197,9161,27038,27038,0
airport8,2.992481,1.025782,0.440532,1.466314,9815,9779,28677,28677,0
airport96,+Inf,0.771621,0.086136,0.857757,7149,7125,20360,20360,0
airport36,+Inf,1.751568,0.167990,1.919558,13659,13603,40537,40537,2
airport64,1.506937,0.783856,0.282599,1.066455,8059,8033,23887,23887,1
airport56,+Inf,0.797065,0.095309,0.892374,7773,7745,22176,22176,1
airport97,+Inf,0.579986,0.048565,0.628551,6477,6457,19367,19367,0
airport79,1.000000,1.335987,0.682117,2.018104,15163,15111,46848,46848,0
airport33,+Inf,1.381551,0.151852,1.533403,12349,12301,36867,36867,2
airport90,0.789474,1.689065,0.454156,2.143221,12495,12441,36454,36454,0
airport39,+Inf,1.689673,0.172621,1.862294,14093,14051,42534,42534,2
airport61,+Inf,1.097451,0.115442,1.212893,9529,9497,28156,28156,1
airport99,+Inf,0.675056,0.059840,0.734896,8245,8215,23869,23869,0
airport60,+Inf,1.005085,0.076622,1.081707,10359,10331,31617,31617,1
airport43,+Inf,0.617861,0.090674,0.708535,6985,6963,20452,20452,2
airport62,+Inf,1.444554,0.140782,1.585336,12541,12495,37537,37537,1
airport93,+Inf,1.557800,0.135780,1.693580,11303,11259,32955,32955,0
airport37,1.631579,1.494198,0.349322,1.843520,11723,11673,34026,34026,2
airport57,1.894737,1.259830,0.279592,1.539422,9647,9615,28236,28236,1
airport63,1.778966,1.405069,0.492003,1.897072,10701,10651,30757,30757,1
airport67,+Inf,0.495806,0.079531,0.575337,6519,6495,18432,18432,1
airport34,+Inf,0.904921,0.120027,1.024948,9417,9391,28857,28857,2
airport3,0.210526,1.376474,0.584631,1.961105,13229,13175,39066,39066,2
airport48,+Inf,0.731775,0.091327,0.823102,11227,11197,35280,35280,2
airport44,0.894737,1.367906,0.272904,1.640810,9995,9951,28658,28658,2
airport94,+Inf,1.723066,0.115281,1.838347,13781,13719,40841,40841,0
airport45,+Inf,1.207042,0.114226,1.321268,9367,9327,27138,27138,2
airport47,+Inf,0.498534,0.069789,0.568323,6881,6857,19795,19795,2
airport66,+Inf,1.342804,0.143738,1.486542,11975,11929,34797,34797,1
airport87,+Inf,0.744297,0.119103,0.863400,9161,9141,28868,28868,0
airport4,+Inf,0.795247,0.053828,0.849075,7005,6971,19580,19580,2
airport68,+Inf,0.847193,0.082093,0.929286,7457,7431,21050,21050,1
airport5,2.241657,0.908509,0.538094,1.446603,9775,9737,28636,28636,1
airport71,+Inf,1.023829,0.083649,1.107478,11303,11251,32688,32688,1
airport50,1.882206,0.637120,0.175494,0.812614,8783,8749,25588,25588,2
airport49,+Inf,1.213481,0.120327,1.333808,9911,9871,29127,29127,2
airport72,1.315789,0.617237,0.119050,0.736287,6353,6331,18158,18158,1
airport65,1.022556,1.154236,0.355247,1.509483,10109,10079,30081,30081,1
airport52,+Inf,1.053466,0.111514,1.164980,9083,9043,26132,26132,2
airport6,+Inf,1.692898,0.173491,1.866389,15101,15053,47095,47095,1
airport54,+Inf,1.459602,0.130950,1.590552,12003,11953,35337,35337,2
airport51,1.263158,1.164224,0.433962,1.598186,12635,12585,37082,37082,2
airport58,+Inf,0.797592,0.068149,0.865741,7061,7033,20038,20038,2
airport59,2.519259,0.727863,0.182565,0.910428,6681,6655,18813,18813,2
airport55,+Inf,1.392065,0.136519,1.528584,10979,10933,31561,31561,2
airport78,+Inf,0.637557,0.050366,0.687923,6945,6923,20307,20307,1
airport56,+Inf,0.810734,0.093111,0.903845,7809,7781,22230,22230,2
airport75,+Inf,0.863398,0.117165,0.980563,10807,10763,31236,31236,1
airport53,+Inf,1.233878,0.094406,1.328284,13479,13429,40441,40441,2
airport81,1.000000,0.574188,0.181531,0.755719,7795,7761,22509,22509,1
airport70,+Inf,0.917760,0.127807,1.045567,14291,14253,45219,45219,1
airport98,+Inf,0.869755,0.145348,1.015103,13291,13237,40203,40203,0
airport73,1.902798,1.070534,0.418079,1.488613,9959,9917,28899,28899,1
airport9,+Inf,1.224827,0.144018,1.368845,11581,11537,34447,34447,0
airport74,0.988324,0.913629,0.362525,1.276154,7867,7835,22538,22538,1
airport77,+Inf,1.098702,0.069057,1.167759,10881,10849,33538,33538,1
airport80,+Inf,1.127366,0.102174,1.229540,9095,9059,26465,26465,1
airport76,7.696480,1.018519,2.019991,3.038510,11753,11709,34788,34788,1
airport64,1.243779,0.774335,0.360791,1.135126,8087,8061,23929,23929,2
airport61,+Inf,1.085548,0.114777,1.200325,9563,9531,28207,28207,2
airport57,1.842105,1.281118,0.267146,1.548264,9685,9653,28293,28293,2
airport84,+Inf,0.599761,0.071297,0.671058,9909,9875,29402,29402,1
airport67,+Inf,0.715426,0.077098,0.792524,6547,6523,18474,18474,2
airport60,+Inf,1.059625,0.074731,1.134356,10397,10369,31674,31674,2
airport7,2.232392,0.797135,1.198166,1.995301,11503,11457,34083,34083,1
airport5,2.294288,1.078630,0.303653,1.382283,9805,9767,28681,28681,2
airport62,+Inf,1.381120,0.086363,1.467483,12573,12527,37585,37585,2
airport63,1.884229,1.263111,0.322940,1.586051,10727,10677,30796,30796,2
airport83,1.401896,1.452264,0.677769,2.130033,11727,11679,34076,34076,1
airport85,+Inf,1.439652,0.101902,1.541554,14039,13979,41254,41254,1
airport72,1.000000,0.619941,0.195083,0.815024,6381,6359,18200,18200,2
airport82,+Inf,1.151871,0.119050,1.270921,10669,10629,31554,31554,1
airport86,+Inf,1.250489,0.146907,1.397396,11627,11579,34991,34991,1
airport68,+Inf,0.857014,0.085491,0.942505,7493,7467,21104,21104,2
airport71,+Inf,0.904733,0.138298,1.043031,11329,11277,32727,32727,2
airport66,+Inf,1.237251,0.086365,1.323616,12013,11967,34854,34854,2
airport88,+Inf,1.470410,0.149234,1.619644,11913,11867,35656,35656,1
airport6,+Inf,1.677043,0.116108,1.793151,15137,15089,47149,47149,2
airport87,+Inf,0.412582,0.070895,0.483477,9189,9169,28910,28910,1
airport95,1.526316,0.977385,0.180888,1.158273,9225,9189,27080,27080,1
airport65,1.180451,1.135031,0.313902,1.448933,10145,10115,30135,30135,2
airport91,+Inf,0.827443,0.064101,0.891544,7827,7803,23021,23021,1
airport8,3.045113,1.249466,0.448897,1.698363,9849,9813,28728,28728,1
airport96,+Inf,0.727714,0.051690,0.779404,7179,7155,20405,20405,1
airport97,+Inf,0.546774,0.082553,0.629327,6499,6479,19400,19400,1
airport92,+Inf,0.948028,0.089070,1.037098,8021,7993,23053,23053,1
airport75,+Inf,1.328805,0.110480,1.439285,10845,10801,31293,31293,2
airport74,1.490358,0.880914,0.239766,1.120680,7897,7865,22583,22583,2
airport99,+Inf,1.024574,0.102162,1.126736,8277,8247,23917,23917,1
airport90,0.578947,1.524436,0.511653,2.036089,12525,12471,36499,36499,1
airport73,1.929547,1.152726,0.461134,1.613860,9993,9951,28950,28950,2
airport81,1.157895,0.654325,0.285157,0.939482,7817,7783,22542,22542,2
airport70,+Inf,1.243766,0.110076,1.353842,14327,14289,45273,45273,2
airport78,+Inf,0.648859,0.085101,0.733960,6975,6953,20352,20352,2
airport93,+Inf,1.329437,0.124700,1.454137,11335,11291,33003,33003,1
airport76,8.222796,1.173074,1.275689,2.448763,11787,11743,34839,34839,2
airport79,0.684211,1.299168,0.591036,1.890204,15193,15141,46893,46893,1
airport7,+Inf,1.059453,0.082379,1.141832,11531,11485,34125,34125,2
airport83,1.296689,1.376365,0.491376,1.867741,11757,11709,34121,34121,2
airport84,+Inf,1.036673,0.121672,1.158345,9941,9907,29450,29450,2
airport80,+Inf,0.981410,0.099929,1.081339,9123,9087,26507,26507,2
airport77,+Inf,0.938882,0.078410,1.017292,10915,10883,33589,33589,2
airport86,+Inf,0.733176,0.101661,0.834837,11651,11603,35027,35027,2
airport94,0.263158,1.790444,0.673824,2.464268,13809,13747,40883,40883,1
airport85,+Inf,1.770373,0.098796,1.869169,14069,14009,41299,41299,2
airport88,+Inf,1.479492,0.145542,1.625034,11943,11897,35701,35701,2
airport82,+Inf,1.017719,0.132317,1.150036,10699,10659,31599,31599,2
airport79,0.421053,0.965197,0.419723,1.384920,15223,15171,46938,46938,2
airport9,+Inf,1.088070,0.081110,1.169180,11613,11569,34495,34495,1
grid11,+Inf,5.050952,0.154857,5.205809,20609,20505,61302,61302,0
airport92,+Inf,0.919934,0.100934,1.020868,8055,8027,23104,23104,2
airport96,+Inf,0.646949,0.067426,0.714375,7211,7187,20453,20453,2
airport95,1.578947,0.931414,0.288495,1.219909,9255,9219,27125,27125,2
airport91,+Inf,0.832300,0.100528,0.932828,7861,7837,23072,23072,2
airport87,+Inf,0.640689,0.069008,0.709697,9223,9203,28961,28961,2
grid23,+Inf,3.209257,0.147038,3.356295,17337,17259,51528,51528,0
airport97,+Inf,0.325017,0.083828,0.408845,6525,6505,19439,19439,2
airport99,+Inf,0.731435,0.100788,0.832223,8309,8279,23965,23965,2
airport90,0.368421,1.126370,0.612803,1.739173,12555,12501,36544,36544,2
grid14,+Inf,3.350856,0.125554,3.476410,11823,11763,33445,33445,0
airport98,+Inf,1.458411,0.145437,1.603848,13315,13261,40239,40239,1
airport8,3.097744,1.270420,0.284721,1.555141,9885,9849,28782,28782,2
grid19,+Inf,2.411032,0.167200,2.578232,13397,13329,38278,38278,0
grid18,+Inf,3.175182,0.170892,3.346074,14067,13985,40192,40192,0
airport93,+Inf,1.573511,0.133489,1.707000,11371,11327,33057,33057,2
grid13,+Inf,3.881606,0.111509,3.993115,17871,17785,52990,52990,0
airport94,0.157895,1.894163,0.650733,2.544896,13835,13773,40922,40922,2
grid20,+Inf,3.357615,0.134290,3.491905,12879,12813,36868,36868,0
grid21,+Inf,3.298998,0.105070,3.404068,12451,12395,35818,35818,0
grid1,+Inf,5.725347,0.163389,5.888736,22797,22685,68282,68282,0
grid22,+Inf,4.789788,0.146727,4.936515,20675,20571,61526,61526,0
grid16,+Inf,5.451240,0.213688,5.664928,21781,21683,65176,65176,0
grid15,6.854637,3.651808,0.433320,4.085128,13011,12951,37218,37218,0
airport98,+Inf,1.239299,0.163159,1.402458,13339,13285,40275,40275,2
airport9,+Inf,1.450815,0.136855,1.587670,11647,11603,34546,34546,2
grid0,2.473684,4.454455,0.861029,5.315484,18837,18739,55139,55139,0
grid10,1.341689,6.229102,1.596451,7.825553,24053,23929,71701,71701,0
grid26,2.263158,2.421749,0.332679,2.754428,13051,12991,37506,37506,0
grid25,3.676549,2.645143,0.571672,3.216815,10227,10185,28942,28942,0
grid17,+Inf,5.705504,0.308048,6.013552,25293,25179,76864,76864,0
grid24,+Inf,4.610848,0.166377,4.777225,22689,22583,68356,68356,0
grid14,+Inf,2.487607,0.071094,2.558701,11877,11817,33526,33526,1
grid12,+Inf,5.445955,0.286631,5.732586,23091,22975,69271,69271,0
grid13,+Inf,3.267659,0.161829,3.429488,17925,17839,53071,53071,1
grid18,+Inf,3.851729,0.169068,4.020797,14109,14027,40255,40255,1
grid27,+Inf,3.468613,0.181849,3.650462,17025,16943,50068,50068,0
grid11,+Inf,3.298268,0.235985,3.534253,20657,20553,61374,61374,1
grid19,+Inf,2.685409,0.088974,2.774383,13447,13379,38353,38353,1
grid23,+Inf,4.053692,0.154903,4.208595,17387,17309,51603,51603,1
grid0,1.835526,4.967410,0.880806,5.848216,18889,18791,55217,55217,1
grid14,+Inf,2.304806,0.079706,2.384512,11931,11871,33607,33607,2
grid1,+Inf,4.457162,0.274599,4.731761,22841,22729,68348,68348,1
grid21,+Inf,2.865619,0.145543,3.011162,12509,12453,35905,35905,1
grid15,6.433584,2.662685,0.454415,3.117100,13067,13007,37302,37302,1
grid16,+Inf,6.046487,0.153007,6.199494,21845,21747,65272,65272,1
grid20,+Inf,3.718552,0.132293,3.850845,12931,12865,36946,36946,1
grid30,+Inf,2.603957,0.109984,2.713941,16097,16023,47098,47098,0
grid28,+Inf,1.842262,0.157110,1.999372,13011,12953,37711,37711,0
grid31,+Inf,4.054863,0.119645,4.174508,19915,19815,59110,59110,0
grid23,+Inf,4.037561,0.137943,4.175504,17445,17367,51690,51690,2
grid17,+Inf,6.534242,0.212901,6.747143,25347,25233,76945,76945,1
grid25,4.571286,2.146021,0.432861,2.578882,10289,10247,29035,29035,1
grid18,+Inf,3.946524,0.164368,4.110892,14151,14069,40318,40318,2
grid22,+Inf,5.001606,0.247471,5.249077,20727,20623,61604,61604,1
grid24,+Inf,3.985606,0.165076,4.150682,22739,22633,68431,68431,1
grid20,+Inf,3.121694,0.150839,3.272533,12985,12919,37027,37027,2
grid13,+Inf,4.971806,0.212559,5.184365,17979,17893,53152,53152,2
grid21,+Inf,2.668263,0.148066,2.816329,12571,12515,35998,35998,2
grid10,0.973268,6.308392,1.705395,8.013787,24097,23973,71767,71767,1
grid11,+Inf,6.343578,0.261489,6.605067,20709,20605,61452,61452,2
grid19,+Inf,3.242938,0.159913,3.402851,13501,13433,38434,38434,2
grid15,7.117794,3.285481,0.511827,3.797308,13133,13073,37401,37401,2
grid0,2.105263,5.003785,0.695257,5.699042,18943,18845,55298,55298,2
grid12,+Inf,6.253562,0.184443,6.438005,23141,23025,69346,69346,1
grid26,2.368421,3.363086,0.401454,3.764540,13101,13041,37581,37581,1
grid25,3.834443,2.729671,0.796535,3.526206,10351,10309,29128,29128,2
grid2,+Inf,2.740569,0.102502,2.843071,15473,15403,45282,45282,0
grid38,+Inf,2.427407,0.143237,2.570644,11665,11603,32714,32714,0
grid22,+Inf,5.428522,0.200827,5.629349,20779,20675,61682,61682,2
grid43,+Inf,2.129856,0.173090,2.302946,14705,14645,43337,43337,0
grid26,2.842105,3.340751,0.449637,3.790388,13159,13099,37668,37668,2
grid17,+Inf,5.640707,0.320951,5.961658,25403,25289,77029,77029,2
grid16,+Inf,5.668836,0.171674,5.840510,21909,21811,65368,65368,2
grid27,+Inf,4.517005,0.104513,4.621518,17081,16999,50152,50152,1
grid1,+Inf,6.297459,0.270591,6.568050,22889,22777,68420,68420,2
grid28,+Inf,2.860405,0.152137,3.012542,13067,13009,37795,37795,1
grid24,+Inf,4.494496,0.279653,4.774149,22791,22685,68509,68509,2
grid34,+Inf,4.457254,0.189047,4.646301,15755,15681,45852,45852,0
grid3,2.070525,5.388594,0.824517,6.213111,21105,20991,62686,62686,0
grid10,0.973268,6.842114,1.134783,7.976897,24143,24019,71836,71836,2
grid37,+Inf,5.693837,0.123074,5.816911,20203,20105,60383,60383,0
grid12,+Inf,5.821203,0.169518,5.990721,23189,23073,69418,69418,2
grid36,+Inf,5.390658,0.207560,5.598218,20603,20503,61279,61279,0
grid33,+Inf,4.320780,0.241760,4.562540,20571,20479,61841,61841,0
grid35,+Inf,6.205334,0.165265,6.370599,22361,22235,66052,66052,0
grid42,+Inf,3.969154,0.129969,4.099123,21705,21595,64878,64878,0
grid27,+Inf,4.850658,0.198299,5.048957,17141,17059,50242,50242,2
grid32,+Inf,4.283355,0.144022,4.427377,15333,15253,44253,44253,0
grid29,+Inf,4.856295,0.236294,5.092589,22081,21969,65789,65789,0
grid30,+Inf,2.646826,0.111306,2.758132,16151,16077,47179,47179,1
grid39,+Inf,5.576798,0.135182,5.711980,22353,22243,66593,66593,0
grid31,+Inf,4.094560,0.137618,4.232178,19965,19865,59185,59185,1
grid47,+Inf,3.398794,0.131688,3.530482,12607,12547,36230,36230,0
grid38,+Inf,2.118730,0.143751,2.262481,11717,11655,32792,32792,1
grid28,+Inf,3.229710,0.166926,3.396636,13123,13065,37879,37879,2
grid37,+Inf,5.590202,0.215253,5.805455,20261,20163,60470,60470,1
grid35,+Inf,4.038465,0.169416,4.207881,22401,22275,66112,66112,1
grid45,+Inf,5.646771,0.207531,5.854302,19637,19549,58809,58809,0
grid46,4.335888,3.162271,0.797757,3.960028,19591,19495,58206,58206,0
grid36,+Inf,4.714593,0.143674,4.858267,20653,20553,61354,61354,1
grid34,2.663523,4.217073,0.585458,4.802531,15811,15737,45936,45936,1
