instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed,reduceTini
airport18,+Inf,0.552849,0.101996,0.654845,64171,5483,19441,19441,1
airport24,+Inf,0.784638,0.070502,0.855140,89853,7915,30767,30767,1
airport32,0.947368,0.553306,0.167090,0.720396,56789,5076,18181,18181,0
airport21,0.842105,0.380685,0.169310,0.549995,47717,5228,19447,19447,1
airport11,+Inf,0.704736,0.101718,0.806454,88758,7249,27285,27285,1
airport29,+Inf,0.737311,0.096595,0.833906,84551,7767,30897,30897,0
airport20,+Inf,0.410808,0.050262,0.461070,50643,4717,16091,16091,1
airport0,+Inf,0.724334,0.064131,0.788465,89422,7418,27851,27851,1
airport14,+Inf,0.466863,0.054767,0.521630,55785,6193,24315,24315,1
airport34,+Inf,0.432565,0.044466,0.477031,49707,5589,21758,21758,0
airport31,+Inf,0.648223,0.058304,0.706527,77541,6653,24769,24769,0
airport16,1.207680,0.663703,0.266673,0.930376,79398,6487,23510,23510,1
airport1,2.359898,0.732426,0.469842,1.202268,92191,7022,25719,25719,1
airport38,+Inf,0.335253,0.030689,0.365942,43074,3875,13011,13011,0
airport40,+Inf,0.409753,0.034776,0.444529,49202,4512,15833,15833,0
airport17,0.894737,0.760693,0.382877,1.143570,92793,7173,26149,26149,1
airport10,+Inf,1.107393,0.072911,1.180304,112851,8246,30566,30566,1
airport43,+Inf,0.334409,0.034281,0.368690,41299,4221,15425,15425,0
airport35,+Inf,0.836885,0.068452,0.905337,99213,8572,33320,33320,0
airport12,+Inf,1.151027,0.146064,1.297091,129550,9795,37960,37960,1
airport33,+Inf,0.717635,0.070204,0.787839,88337,7381,27780,27780,0
airport15,1.024878,0.361524,0.147769,0.509293,39582,4802,18310,18310,2
airport36,+Inf,0.902702,0.071174,0.973876,98559,8138,30495,30495,0
airport39,+Inf,0.813481,0.062920,0.876401,101411,8316,31870,31870,0
airport37,1.157895,0.812842,0.326893,1.139735,97103,7076,25584,25584,0
airport24,+Inf,0.809974,0.093786,0.903760,89883,7945,30812,30812,2
airport44,1.105263,0.628126,0.241752,0.869878,80422,6014,21557,21557,0
airport3,0.631579,0.871845,0.649843,1.521688,102293,7873,29352,29352,0
airport19,+Inf,0.531411,0.057083,0.588494,65200,6529,24860,24860,2
airport27,+Inf,0.568280,0.063691,0.631971,71912,6183,22732,22732,2
airport18,+Inf,0.517191,0.045453,0.562644,64207,5519,19495,19495,2
airport13,+Inf,0.779149,0.053202,0.832351,69801,6205,22719,22719,2
airport28,+Inf,0.373540,0.048369,0.421909,44750,4369,15388,15388,1
airport21,0.631579,0.432648,0.188422,0.621070,47743,5254,19486,19486,2
airport2,1.210526,0.433168,0.144971,0.578139,54140,4871,17487,17487,1
airport11,+Inf,0.806725,0.065798,0.872523,88784,7275,27324,27324,2
airport1,2.465161,0.733208,0.338403,1.071611,92225,7056,25770,25770,2
airport0,+Inf,0.718832,0.092228,0.811060,89458,7454,27905,27905,2
airport20,+Inf,0.413743,0.037634,0.451377,50669,4743,16130,16130,2
airport17,1.000000,0.751329,0.588115,1.339444,92823,7203,26194,26194,2
airport25,+Inf,0.355615,0.030199,0.385814,37289,3642,12000,12000,2
airport30,+Inf,0.422092,0.042875,0.464967,50614,4833,17140,17140,1
airport29,+Inf,0.658026,0.071828,0.729854,84579,7795,30939,30939,1
airport16,1.365575,0.646687,0.288367,0.935054,79432,6521,23561,23561,2
airport14,+Inf,0.470622,0.056094,0.526716,55815,6223,24360,24360,2
airport47,+Inf,0.356647,0.036266,0.392913,41873,4289,15051,15051,0
airport48,+Inf,0.495200,0.062688,0.557888,53393,6547,26535,26535,0
airport45,+Inf,0.782241,0.049722,0.831963,68265,5708,20489,20489,0
airport10,+Inf,0.999515,0.073539,1.073054,112881,8276,30611,30611,2
airport32,0.656640,0.452008,0.175629,0.627637,56817,5104,18223,18223,1
airport4,+Inf,0.404995,0.036911,0.441906,47799,4406,14876,14876,0
airport12,+Inf,1.168757,0.089944,1.258701,129582,9827,38008,38008,2
airport31,+Inf,0.667777,0.060554,0.728331,77565,6677,24805,24805,1
airport40,+Inf,0.394516,0.038167,0.432683,49232,4542,15878,15878,1
airport49,+Inf,0.726718,0.068614,0.795332,72048,5977,21974,21974,0
airport38,+Inf,0.347700,0.029411,0.377111,43100,3901,13050,13050,1
airport43,+Inf,0.338751,0.032878,0.371629,41327,4249,15467,15467,1
airport34,+Inf,0.431816,0.063291,0.495107,49735,5617,21800,21800,1
airport28,+Inf,0.390676,0.049303,0.439979,44788,4407,15445,15445,2
airport29,+Inf,0.642058,0.094326,0.736384,84609,7825,30984,30984,2
airport52,+Inf,0.518059,0.045046,0.563105,67254,5495,19695,19695,0
airport35,+Inf,0.805507,0.062812,0.868319,99245,8604,33368,33368,1
airport30,+Inf,0.451456,0.084422,0.535878,50650,4869,17194,17194,2
airport55,+Inf,0.755530,0.085794,0.841324,88915,6538,23631,23631,0
airport51,1.526316,0.803535,0.332611,1.136146,102510,7484,27782,27782,0
airport2,1.263158,0.431419,0.228714,0.660133,54178,4909,17544,17544,2
airport58,+Inf,0.373679,0.043353,0.417032,46723,4379,15180,15180,0
airport54,+Inf,0.760970,0.055034,0.816004,86182,7168,26630,26630,0
airport36,+Inf,0.795620,0.072259,0.867879,98585,8164,30534,30534,1
airport33,+Inf,0.688969,0.098084,0.787053,88367,7411,27825,27825,1
airport56,+Inf,0.462806,0.036199,0.499005,58811,4824,16793,16793,0
airport44,0.789474,0.636300,0.248474,0.884774,80450,6042,21599,21599,1
airport39,+Inf,0.826500,0.062558,0.889058,101453,8358,31933,31933,1
airport53,+Inf,0.858387,0.060672,0.919059,97629,7971,30385,30385,0
airport50,2.092732,0.482489,0.211684,0.694173,60387,5392,19352,19352,0
airport3,0.421053,0.799943,0.444391,1.244334,102323,7903,29397,29397,1
airport61,+Inf,0.558832,0.061508,0.620340,63982,5701,21203,21203,0
airport57,1.473684,0.608779,0.175633,0.784412,71946,5894,21318,21318,0
airport37,1.607547,0.826587,0.362215,1.188802,97135,7108,25632,25632,1
airport32,0.842105,0.481874,0.189113,0.670987,56845,5132,18265,18265,2
airport47,+Inf,0.347062,0.036010,0.383072,41901,4317,15093,15093,1
airport45,+Inf,0.556733,0.048424,0.605157,68291,5734,20528,20528,1
airport62,+Inf,0.667294,0.056234,0.723528,87779,7383,28161,28161,0
airport40,+Inf,0.498322,0.051592,0.549914,49262,4572,15923,15923,2
airport34,+Inf,0.429518,0.053936,0.483454,49765,5647,21845,21845,2
airport43,+Inf,0.327446,0.049375,0.376821,41357,4279,15512,15512,2
airport64,1.349042,0.366512,0.215695,0.582207,45453,4865,18035,18035,0
airport31,+Inf,0.723560,0.060196,0.783756,77593,6705,24847,24847,2
airport48,+Inf,0.461540,0.062129,0.523669,53421,6575,26577,26577,1
airport38,+Inf,0.346927,0.034017,0.380944,43130,3931,13095,13095,2
airport59,2.413995,0.501927,0.325003,0.826930,47223,4159,14254,14254,0
airport63,2.094756,0.743303,0.459382,1.202685,84169,6404,23111,23111,0
airport5,2.189025,0.544991,0.369669,0.914660,68123,5861,21535,21535,0
airport4,+Inf,0.402305,0.049635,0.451940,47821,4428,14909,14909,1
airport60,+Inf,0.496276,0.055622,0.551898,58840,6207,23884,23884,0
airport35,+Inf,0.817785,0.083635,0.901420,99277,8636,33416,33416,2
airport67,+Inf,0.346770,0.034009,0.380779,41485,4067,13985,13985,0
airport36,+Inf,0.832307,0.099802,0.932109,98611,8190,30573,30573,2
airport33,+Inf,0.765042,0.068960,0.834002,88399,7443,27873,27873,2
airport49,+Inf,0.789246,0.076408,0.865654,72076,6005,22016,22016,1
airport52,+Inf,0.693780,0.062442,0.756222,67280,5521,19734,19734,1
airport3,0.210526,0.829994,0.470485,1.300479,102353,7933,29442,29442,2
airport66,+Inf,0.971773,0.100096,1.071869,103560,7182,26126,26126,0
airport39,+Inf,0.991591,0.148815,1.140406,101495,8400,31996,31996,2
airport44,0.894737,1.283107,0.273762,1.556869,80480,6072,21644,21644,2
airport68,+Inf,0.461166,0.036955,0.498121,55626,4630,15928,15928,0
airport65,1.285714,0.569827,0.233545,0.803372,65051,6133,22719,22719,0
airport55,+Inf,0.741614,0.059893,0.801507,88947,6570,23679,23679,1
airport54,+Inf,1.290373,0.057571,1.347944,86210,7196,26672,26672,1
airport56,+Inf,0.478853,0.041382,0.520235,58845,4858,16844,16844,1
airport72,0.789474,0.302844,0.135975,0.438819,37675,3935,13772,13772,0
airport37,1.631579,1.088352,0.435753,1.524105,97167,7140,25680,25680,2
airport53,+Inf,1.156700,0.072939,1.229639,97659,8001,30430,30430,1
airport50,1.776942,0.561816,0.194455,0.756271,60417,5422,19397,19397,1
airport51,1.115176,1.468109,0.480595,1.948704,102544,7518,27833,27833,1
airport45,+Inf,0.686344,0.053072,0.739416,68323,5766,20576,20576,2
airport48,+Inf,0.660980,0.092812,0.753792,53451,6605,26622,26622,2
airport47,+Inf,0.497332,0.039319,0.536651,41929,4345,15135,15135,2
airport58,+Inf,0.404206,0.038321,0.442527,46751,4407,15222,15222,1
airport4,+Inf,0.559797,0.038605,0.598402,47843,4450,14942,14942,2
airport61,+Inf,0.792818,0.068568,0.861386,64012,5731,21248,21248,1
airport49,+Inf,0.669136,0.057272,0.726408,72106,6035,22061,22061,2
airport57,1.894737,0.613238,0.200514,0.813752,71982,5930,21372,21372,1
airport71,+Inf,1.498217,0.062371,1.560588,85702,6778,24592,24592,0
airport77,+Inf,0.544881,0.097877,0.642758,65532,6363,25199,25199,0
airport64,1.506937,0.581638,0.211680,0.793318,45481,4893,18077,18077,1
airport60,+Inf,0.709982,0.077664,0.787646,58874,6241,23935,23935,1
airport75,+Inf,0.809317,0.064889,0.874206,92333,6508,23495,23495,0
airport5,2.241657,1.073509,0.427694,1.501203,68153,5891,21580,21580,1
airport74,1.210526,0.695480,0.148916,0.844396,53188,4886,17090,17090,0
airport6,+Inf,0.873948,0.107898,0.981846,102343,8747,35314,35314,0
airport62,+Inf,1.310420,0.084854,1.395274,87811,7415,28209,28209,1
airport59,2.466627,0.685942,0.273568,0.959510,47251,4187,14296,14296,1
airport54,+Inf,1.085733,0.096397,1.182130,86236,7222,26711,26711,2
airport70,+Inf,1.054503,0.112150,1.166653,80563,8283,33945,33945,0
airport50,1.882206,0.994419,0.239164,1.233583,60447,5452,19442,19442,2
airport52,+Inf,0.762283,0.085712,0.847995,67308,5549,19776,19776,2
airport81,0.842105,0.774230,0.257611,1.031841,47451,4735,16993,16993,0
airport73,1.771652,1.221427,0.499863,1.721290,76189,6119,21895,21895,0
airport55,+Inf,1.355395,0.061379,1.416774,88979,6602,23727,23727,2
airport67,+Inf,0.700195,0.066120,0.766315,41515,4097,14030,14030,1
airport51,1.263158,1.053160,0.367647,1.420807,102578,7552,27884,27884,2
airport63,1.778966,1.243555,0.580363,1.823918,84193,6428,23147,23147,1
airport76,8.012270,1.151390,1.358019,2.509409,88007,7027,26191,26191,0
airport53,+Inf,0.938468,0.150131,1.088599,97693,8035,30481,30481,2
airport58,+Inf,0.695286,0.071277,0.766563,46779,4435,15264,15264,2
airport7,+Inf,1.407395,0.117569,1.524964,82110,6815,25650,25650,0
airport66,+Inf,1.422818,0.068905,1.491723,103598,7220,26183,26183,1
airport80,+Inf,0.999301,0.078168,1.077469,62409,5502,19984,19984,0
airport78,+Inf,0.454446,0.037180,0.491626,40639,4239,15347,15347,0
airport68,+Inf,0.464847,0.050759,0.515606,55662,4666,15982,15982,1
airport82,+Inf,1.002383,0.062523,1.064906,72204,6396,23779,23779,0
airport56,+Inf,0.938430,0.044156,0.982586,58881,4894,16898,16898,2
airport65,1.022556,1.057577,0.404710,1.462287,65087,6169,22773,22773,1
airport61,+Inf,0.786716,0.054337,0.841053,64046,5765,21299,21299,2
airport84,+Inf,1.067620,0.094928,1.162548,65024,5994,22200,22200,0
airport59,2.519259,0.591534,0.265753,0.857287,47281,4217,14341,14341,2
airport57,1.842105,1.044419,0.339332,1.383751,72020,5968,21429,21429,2
airport72,1.315789,0.344675,0.180733,0.525408,37703,3963,13814,13814,1
airport5,2.294288,0.937937,0.515388,1.453325,68183,5921,21625,21625,2
airport62,+Inf,0.957121,0.090446,1.047567,87843,7447,28257,28257,2
airport79,1.000000,1.287210,0.636607,1.923817,97532,8850,35184,35184,0
airport71,+Inf,0.993890,0.109943,1.103833,85726,6802,24628,24628,1
airport86,+Inf,0.908843,0.107682,1.016525,78351,6822,26313,26313,0
airport87,+Inf,0.581295,0.093448,0.674743,40486,5412,21798,21798,0
airport67,+Inf,0.494866,0.039539,0.534405,41543,4125,14072,14072,2
airport88,+Inf,1.008010,0.097862,1.105872,84750,7117,26882,26882,0
airport64,1.243779,0.716049,0.327463,1.043512,45509,4921,18119,18119,2
airport60,+Inf,0.757311,0.093071,0.850382,58912,6279,23992,23992,2
airport63,1.884229,0.770526,0.663150,1.433676,84219,6454,23186,23186,2
airport75,+Inf,1.034396,0.080982,1.115378,92367,6542,23546,23546,1
airport83,1.559791,1.092072,1.021277,2.113349,89970,7029,25639,25639,0
airport85,+Inf,1.427278,0.127327,1.554605,116114,8380,30981,30981,0
airport6,+Inf,1.216634,0.113134,1.329768,102377,8781,35365,35365,1
airport74,0.988324,0.899916,0.256439,1.156355,53212,4910,17126,17126,1
airport77,+Inf,0.871950,0.060624,0.932574,65562,6393,25244,25244,1
airport70,+Inf,0.900803,0.104607,1.005410,80595,8315,33993,33993,1
airport68,+Inf,0.617013,0.067504,0.684517,55698,4702,16036,16036,2
airport66,+Inf,1.280509,0.095776,1.376285,103636,7258,26240,26240,2
airport91,+Inf,0.551567,0.076640,0.628207,47613,4745,17396,17396,0
airport73,1.902798,0.893602,0.451605,1.345207,76217,6147,21937,21937,1
airport97,+Inf,0.392536,0.070048,0.462584,31293,3924,14681,14681,0
airport8,2.992481,0.995697,0.359707,1.355404,75803,5954,21617,21617,0
airport78,+Inf,0.521848,0.068221,0.590069,40667,4267,15389,15389,1
airport81,1.000000,0.542618,0.244886,0.787504,47471,4755,17023,17023,1
airport92,+Inf,0.784808,0.079554,0.864362,56783,4943,17467,17467,0
airport65,1.180451,0.786006,0.387024,1.173030,65123,6205,22827,22827,2
airport72,1.000000,0.497344,0.226603,0.723947,37731,3991,13856,13856,2
airport80,+Inf,0.872951,0.068724,0.941675,62439,5532,20029,20029,1
airport82,+Inf,0.905108,0.082971,0.988079,72234,6426,23824,23824,1
airport76,7.696480,1.083513,1.495504,2.579017,88037,7057,26236,26236,1
airport90,0.789474,1.406203,0.576780,1.982983,101409,7511,27478,27478,0
airport96,+Inf,0.585631,0.060335,0.645966,47539,4434,15452,15452,0
airport95,1.473684,1.023675,0.332465,1.356140,63944,5582,20464,20464,0
airport71,+Inf,1.333697,0.089919,1.423616,85752,6828,24667,24667,2
airport99,+Inf,0.918361,0.079619,0.997980,57411,5124,18149,18149,0
airport84,+Inf,0.854257,0.057286,0.911543,65052,6022,22242,22242,1
airport93,+Inf,1.272629,0.066274,1.338903,93263,6863,24885,24885,0
airport86,+Inf,1.095250,0.113568,1.208818,78371,6842,26343,26343,1
airport98,+Inf,1.429424,0.099187,1.528611,89380,7841,30255,30255,0
airport75,+Inf,1.067477,0.106441,1.173918,92405,6580,23603,23603,2
airport7,2.232392,1.155816,0.864151,2.019967,82136,6841,25689,25689,1
airport94,+Inf,1.501115,0.100661,1.601776,111285,8291,30819,30819,0
airport79,0.684211,1.368104,1.020636,2.388740,97562,8880,35229,35229,1
airport77,+Inf,0.813844,0.086541,0.900385,65596,6427,25295,25295,2
airport74,1.490358,0.828662,0.233514,1.062176,53242,4940,17171,17171,2
airport87,+Inf,0.629299,0.096667,0.725966,40514,5440,21840,21840,1
airport78,+Inf,0.462866,0.072269,0.535135,40697,4297,15434,15434,2
airport6,+Inf,1.489816,0.135716,1.625532,102413,8817,35419,35419,2
airport81,1.157895,0.473881,0.272180,0.746061,47493,4777,17056,17056,2
airport70,+Inf,0.935247,0.112617,1.047864,80631,8351,34047,34047,2
airport73,1.929547,0.964456,0.470202,1.434658,76251,6181,21988,21988,2
airport83,1.401896,1.400471,0.781798,2.182269,90000,7059,25684,25684,1
airport85,+Inf,1.845720,0.132147,1.977867,116144,8410,31026,31026,1
airport80,+Inf,0.789748,0.071180,0.860928,62467,5560,20071,20071,2
airport88,+Inf,1.295777,0.100136,1.395913,84778,7145,26924,26924,1
airport7,+Inf,1.512622,0.099590,1.612212,82164,6869,25731,25731,2
airport91,+Inf,0.781467,0.078013,0.859480,47643,4775,17441,17441,1
airport9,+Inf,1.153858,0.086777,1.240635,86734,6989,25987,25987,0
airport97,+Inf,0.380561,0.056609,0.437170,31315,3946,14714,14714,1
airport76,8.222796,1.118671,1.611907,2.730578,88071,7091,26287,26287,2
airport84,+Inf,1.009195,0.060450,1.069645,65084,6054,22290,22290,2
airport82,+Inf,1.222767,0.089186,1.311953,72264,6456,23869,23869,2
airport8,3.045113,1.210696,0.378825,1.589521,75837,5988,21668,21668,1
airport92,+Inf,0.722670,0.068989,0.791659,56815,4975,17515,17515,1
airport83,1.296689,1.353704,0.947991,2.301695,90030,7089,25729,25729,2
airport79,0.421053,1.565257,0.777577,2.342834,97592,8910,35274,35274,2
airport96,+Inf,0.572899,0.072683,0.645582,47569,4464,15497,15497,1
airport90,0.578947,1.324260,0.595313,1.919573,101439,7541,27523,27523,1
airport86,+Inf,1.236729,0.116372,1.353101,78395,6866,26379,26379,2
airport95,1.526316,0.755371,0.404851,1.160222,63972,5610,20506,20506,1
airport99,+Inf,0.660883,0.066564,0.727447,57443,5156,18197,18197,1
airport87,+Inf,0.526217,0.072616,0.598833,40548,5474,21891,21891,2
airport88,+Inf,1.418964,0.099557,1.518521,84808,7175,26969,26969,2
airport98,+Inf,1.282601,0.098817,1.381418,89404,7865,30291,30291,1
airport93,+Inf,1.143511,0.114256,1.257767,93295,6895,24933,24933,1
airport94,0.263158,1.741802,0.899430,2.641232,111313,8319,30861,30861,1
airport85,+Inf,1.369798,0.112918,1.482716,116174,8440,31071,31071,2
airport91,+Inf,0.802093,0.065880,0.867973,47677,4809,17492,17492,2
airport97,+Inf,0.506531,0.055919,0.562450,31341,3972,14753,14753,2
airport92,+Inf,0.623944,0.063861,0.687805,56849,5009,17566,17566,2
airport8,3.097744,1.221039,0.517189,1.738228,75873,6024,21722,21722,2
airport96,+Inf,0.740287,0.068752,0.809039,47601,4496,15545,15545,2
airport99,+Inf,0.917828,0.067551,0.985379,57475,5188,18245,18245,2
airport95,1.578947,0.950644,0.334686,1.285330,64002,5640,20551,20551,2
airport90,0.368421,1.191745,0.622326,1.814071,101469,7571,27568,27568,2
airport93,+Inf,1.053218,0.110702,1.163920,93331,6931,24987,24987,2
airport9,+Inf,0.998001,0.109851,1.107852,86766,7021,26035,26035,1
airport98,+Inf,1.062183,0.110225,1.172408,89428,7889,30327,30327,2
airport94,0.157895,1.283321,0.770394,2.053715,111339,8345,30900,30900,2
airport9,+Inf,0.952661,0.092962,1.045623,86800,7055,26086,26086,2
grid18,+Inf,2.591004,0.107815,2.698819,235035,8845,30418,30418,0
grid11,+Inf,5.282954,0.171450,5.454404,363259,12474,46110,46110,0
grid14,+Inf,2.475526,0.080622,2.556148,196503,7465,25349,25349,0
grid15,6.854637,2.623571,0.674083,3.297654,227548,8202,28200,28200,0
grid0,2.473684,3.908133,1.702547,5.610680,352401,11423,41355,41355,0
grid20,+Inf,2.431747,0.084167,2.515914,217299,8115,27934,27934,0
grid21,+Inf,2.263555,0.090634,2.354189,205359,7854,27166,27166,0
grid12,+Inf,6.742161,0.180335,6.922496,410828,13938,52051,52051,0
grid10,1.341689,5.388480,2.044492,7.432972,437833,14375,53699,53699,0
grid19,+Inf,2.732933,0.127395,2.860328,216711,8496,29110,29110,0
grid23,+Inf,3.637660,0.128047,3.765707,279409,10594,38844,38844,0
grid13,+Inf,3.264788,0.087996,3.352784,293181,10913,39904,39904,0
grid18,+Inf,2.543272,0.107477,2.650749,235077,8887,30481,30481,1
grid25,3.676549,2.615804,0.336387,2.952191,160473,6482,21946,21946,0
grid0,1.835526,3.917128,1.023650,4.940778,352453,11475,41433,41433,1
grid1,+Inf,5.045512,0.214751,5.260263,379087,13841,51358,51358,0
grid11,+Inf,4.144299,0.136614,4.280913,363307,12522,46182,46182,1
grid15,6.433584,2.550883,0.666171,3.217054,227604,8258,28284,28284,1
grid20,+Inf,3.170027,0.068085,3.238112,217351,8167,28012,28012,1
grid27,+Inf,4.109790,0.118221,4.228011,304930,10387,37644,37644,0
grid24,+Inf,4.332157,0.187095,4.519252,364017,13703,51444,51444,0
grid21,+Inf,2.309733,0.118789,2.428522,205417,7912,27253,27253,1
grid14,+Inf,2.227293,0.082039,2.309332,196557,7519,25430,25430,1
grid23,+Inf,3.876152,0.125287,4.001439,279459,10644,38919,38919,1
grid10,0.973268,5.225054,1.516899,6.741953,437877,14419,53765,53765,1
grid12,+Inf,4.776885,0.224891,5.001776,410878,13988,52126,52126,1
grid25,4.571286,2.492728,0.417223,2.909951,160535,6544,22039,22039,1
grid11,+Inf,4.270303,0.169650,4.439953,363359,12574,46260,46260,2
grid0,2.105263,5.029122,1.637902,6.667024,352507,11529,41514,41514,2
grid18,+Inf,3.566971,0.108458,3.675429,235119,8929,30544,30544,2
grid26,2.263158,2.645601,0.395547,3.041148,204161,8208,28412,28412,0
grid13,+Inf,3.243066,0.118249,3.361315,293235,10967,39985,39985,1
grid26,2.368421,2.293325,0.394516,2.687841,204211,8258,28487,28487,1
grid10,0.973268,5.371243,1.252550,6.623793,437923,14465,53834,53834,2
grid15,7.117794,2.579775,0.724430,3.304205,227670,8324,28383,28383,2
grid20,+Inf,2.449118,0.114475,2.563593,217405,8221,28093,28093,2
grid1,+Inf,5.210686,0.173255,5.383941,379131,13885,51424,51424,1
grid14,+Inf,1.906355,0.091310,1.997665,196611,7573,25511,25511,2
grid12,+Inf,4.446490,0.180857,4.627347,410926,14036,52198,52198,2
grid23,+Inf,3.102834,0.117049,3.219883,279517,10702,39006,39006,2
grid25,3.834443,1.994150,0.505392,2.499542,160597,6606,22132,22132,2
grid17,+Inf,5.305418,0.193640,5.499058,439838,15147,57708,57708,0
grid21,+Inf,2.229909,0.111977,2.341886,205479,7974,27346,27346,2
grid24,+Inf,5.032840,0.219110,5.251950,364067,13753,51519,51519,1
grid19,+Inf,2.457741,0.126603,2.584344,216761,8546,29185,29185,1
grid19,+Inf,2.485153,0.123206,2.608359,216815,8600,29266,29266,2
grid16,+Inf,5.662357,0.196439,5.858796,401023,13025,48848,48848,0
grid22,+Inf,5.060944,0.158780,5.219724,373430,12426,46160,46160,0
grid13,+Inf,3.375746,0.146078,3.521824,293289,11021,40066,40066,2
grid27,+Inf,3.678262,0.116849,3.795111,304986,10443,37728,37728,1
grid17,+Inf,5.092619,0.232910,5.325529,439892,15201,57789,57789,1
grid1,+Inf,4.406449,0.190590,4.597039,379179,13933,51496,51496,2
grid16,+Inf,4.634288,0.140241,4.774529,401087,13089,48944,48944,1
grid26,2.842105,2.354943,0.473894,2.828837,204269,8316,28574,28574,2
grid27,+Inf,3.644395,0.177005,3.821400,305046,10503,37818,37818,2
grid24,+Inf,4.272379,0.170847,4.443226,364119,13805,51597,51597,2
grid16,+Inf,5.661629,0.212594,5.874223,401151,13153,49040,49040,2
grid17,+Inf,6.324459,0.249820,6.574279,439948,15257,57873,57873,2
grid22,+Inf,4.960015,0.166670,5.126685,373482,12478,46238,46238,1
grid22,+Inf,3.988118,0.198758,4.186876,373534,12530,46316,46316,2
grid28,+Inf,2.239514,0.112405,2.351919,197976,8176,28587,28587,0
grid2,+Inf,2.777337,0.076324,2.853661,247857,9632,34264,34264,0
grid31,+Inf,3.801057,0.139026,3.940083,338965,12128,44520,44520,0
grid30,+Inf,4.105010,0.132195,4.237205,285818,9845,35410,35410,0
grid32,+Inf,3.813465,0.114503,3.927968,266892,9587,33481,33481,0
grid36,+Inf,4.248353,0.135808,4.384161,344781,12471,46085,46085,0
grid38,+Inf,2.967715,0.111106,3.078821,205327,7452,24868,24868,0
grid28,+Inf,2.125179,0.075283,2.200462,198032,8232,28671,28671,1
grid33,+Inf,4.339498,0.163827,4.503325,319579,12478,46561,46561,0
grid37,+Inf,5.311526,0.171154,5.482680,343753,12266,45481,45481,0
grid31,+Inf,4.281125,0.191696,4.472821,339015,12178,44595,44595,1
grid30,+Inf,3.988925,0.155858,4.144783,285872,9899,35491,35491,1
grid2,+Inf,2.921925,0.150582,3.072507,247917,9692,34354,34354,1
grid35,+Inf,4.869932,0.216250,5.086182,411000,13518,49592,49592,0
grid29,+Inf,4.738705,0.156932,4.895637,415999,13271,49279,49279,0
grid33,+Inf,4.292857,0.181918,4.474775,319633,12532,46642,46642,1
grid28,+Inf,1.923787,0.126510,2.050297,198088,8288,28755,28755,2
grid32,+Inf,3.943673,0.150701,4.094374,266944,9639,33559,33559,1
grid39,+Inf,5.582035,0.178752,5.760787,410418,13376,49861,49861,0
grid3,2.070525,4.769752,1.701649,6.471401,374601,12865,47228,47228,0
grid36,+Inf,3.751496,0.175666,3.927162,344831,12521,46160,46160,1
grid29,+Inf,4.442611,0.169270,4.611881,416053,13325,49360,49360,1
grid42,+Inf,3.702701,0.105087,3.807788,376415,13097,48768,48768,0
grid35,+Inf,4.449273,0.130297,4.579570,411040,13558,49652,49652,1
grid2,+Inf,2.653458,0.125533,2.778991,247975,9750,34441,34441,2
grid38,+Inf,1.981294,0.071798,2.053092,205379,7504,24946,24946,1
grid38,+Inf,2.491043,0.062213,2.553256,205433,7558,25027,25027,2
grid43,+Inf,2.835149,0.121750,2.956899,232945,9107,32753,32753,0
