instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed,reduceTini
airport33,+Inf,0.760207,0.073407,0.833614,12317,12269,36819,36819,1
airport17,1.000000,0.779957,0.471318,1.251275,11923,11873,34724,34724,2
airport16,1.365575,0.647740,0.313941,0.961681,10723,10681,31189,31189,2
airport3,0.421053,0.824444,0.518981,1.343425,13199,13145,39021,39021,1
airport39,+Inf,0.850923,0.085774,0.936697,14051,14009,42471,42471,1
airport62,+Inf,0.707428,0.076768,0.784196,12509,12463,37489,37489,0
airport1,2.465161,0.764481,0.393106,1.157587,11705,11657,34166,34166,2
airport12,+Inf,1.163315,0.114529,1.277844,16641,16579,50596,50596,2
airport59,2.413995,0.408466,0.180649,0.589115,6623,6597,18726,18726,0
airport44,0.789474,0.669591,0.286855,0.956446,9965,9921,28613,28613,1
airport37,1.607547,1.077531,0.626499,1.704030,11691,11641,33978,33978,1
airport64,1.349042,0.419883,0.242642,0.662525,8031,8005,23845,23845,0
airport67,+Inf,0.350197,0.055974,0.406171,6489,6465,18387,18387,0
airport60,+Inf,0.510131,0.072707,0.582838,10325,10297,31566,31566,0
airport29,+Inf,0.674240,0.094618,0.768858,13397,13351,41238,41238,2
airport5,2.189025,0.564202,0.496842,1.061044,9745,9707,28591,28591,0
airport4,+Inf,0.414414,0.046358,0.460772,6983,6949,19547,19547,1
airport66,+Inf,0.891753,0.085267,0.977020,11937,11891,34740,34740,0
airport47,+Inf,0.356322,0.045414,0.401736,6853,6829,19753,19753,1
airport2,1.263158,0.448173,0.187095,0.635268,7993,7969,23170,23170,2
airport28,+Inf,0.391210,0.049030,0.440240,7015,6995,20247,20247,2
airport63,2.094756,0.682756,0.484931,1.167687,10677,10627,30721,30721,0
airport45,+Inf,0.580236,0.062678,0.642914,9335,9295,27090,27090,1
airport30,+Inf,0.454660,0.053844,0.508504,7875,7851,22666,22666,2
airport32,0.842105,0.456359,0.206465,0.662824,8361,8327,24117,24117,2
airport48,+Inf,0.543915,0.083001,0.626916,11197,11167,35235,35235,1
airport72,0.789474,0.302995,0.138701,0.441696,6325,6303,18116,18116,0
airport49,+Inf,0.615587,0.082310,0.697897,9881,9841,29082,29082,1
airport65,1.285714,0.548485,0.280900,0.829385,10073,10043,30027,30027,0
airport68,+Inf,0.442297,0.044572,0.486869,7421,7395,20996,20996,0
airport52,+Inf,0.544819,0.059492,0.604311,9055,9015,26090,26090,1
airport71,+Inf,0.730696,0.076903,0.807599,11279,11227,32652,32652,0
airport34,+Inf,0.516111,0.085819,0.601930,9417,9391,28857,28857,2
airport40,+Inf,0.394561,0.062515,0.457076,7299,7271,20909,20909,2
airport51,1.115176,0.883834,0.397420,1.281254,12601,12551,37031,37031,1
airport31,+Inf,0.676774,0.076943,0.753717,11119,11073,32849,32849,2
airport43,+Inf,0.341019,0.047792,0.388811,6985,6963,20452,20452,2
airport75,+Inf,0.762931,0.065130,0.828061,10773,10729,31185,31185,0
airport56,+Inf,0.518448,0.064469,0.582917,7773,7745,22176,22176,1
airport58,+Inf,0.389798,0.048791,0.438589,7033,7005,19996,19996,1
airport6,+Inf,0.827788,0.094981,0.922769,15067,15019,47044,47044,0
airport38,+Inf,0.362716,0.043449,0.406165,6167,6143,17121,17121,2
airport53,+Inf,0.837234,0.094904,0.932138,13445,13395,40390,40390,1
airport55,+Inf,0.725804,0.074209,0.800013,10947,10901,31513,31513,1
airport35,+Inf,0.867127,0.112842,0.979969,14571,14519,44372,44372,2
airport50,1.776942,0.536520,0.204850,0.741370,8753,8719,25543,25543,1
airport61,+Inf,0.569866,0.064866,0.634732,9529,9497,28156,28156,1
airport54,+Inf,0.752368,0.071418,0.823786,11977,11927,35298,35298,1
airport77,+Inf,0.569539,0.067477,0.637016,10851,10819,33493,33493,0
airport74,1.210526,0.454576,0.166619,0.621195,7843,7811,22502,22502,0
airport57,1.894737,0.631133,0.222826,0.853959,9647,9615,28236,28236,1
airport36,+Inf,0.845398,0.093499,0.938897,13659,13603,40537,40537,2
airport39,+Inf,0.843518,0.092776,0.936294,14093,14051,42534,42534,2
airport37,1.631579,0.892178,0.386276,1.278454,11723,11673,34026,34026,2
airport33,+Inf,0.728888,0.085254,0.814142,12349,12301,36867,36867,2
airport44,0.894737,0.655562,0.303378,0.958940,9995,9951,28658,28658,2
airport78,+Inf,0.315652,0.041674,0.357326,6917,6895,20265,20265,0
airport3,0.210526,0.855892,0.524435,1.380327,13229,13175,39066,39066,2
airport59,2.466627,0.395730,0.170767,0.566497,6651,6625,18768,18768,1
airport5,2.241657,0.561560,0.346243,0.907803,9775,9737,28636,28636,1
airport81,0.842105,0.380310,0.202751,0.583061,7775,7741,22479,22479,0
airport62,+Inf,0.751854,0.075892,0.827746,12541,12495,37537,37537,1
airport73,1.771652,0.666435,0.314391,0.980826,9931,9889,28857,28857,0
airport45,+Inf,0.580113,0.062884,0.642997,9367,9327,27138,27138,2
airport70,+Inf,0.650248,0.090253,0.740501,14259,14221,45171,45171,0
airport60,+Inf,0.503434,0.072282,0.575716,10359,10331,31617,31617,1
airport82,+Inf,0.626771,0.063422,0.690193,10639,10599,31509,31509,0
airport80,+Inf,0.573709,0.065967,0.639676,9065,9029,26420,26420,0
airport64,1.506937,0.705713,0.218479,0.924192,8059,8033,23887,23887,1
airport76,8.012270,0.716597,0.777312,1.493909,11723,11679,34743,34743,0
airport47,+Inf,0.355052,0.046980,0.402032,6881,6857,19795,19795,2
airport7,+Inf,0.824907,0.088134,0.913041,11477,11431,34044,34044,0
airport84,+Inf,0.566758,0.080041,0.646799,9881,9847,29360,29360,0
airport66,+Inf,0.892707,0.104506,0.997213,11975,11929,34797,34797,1
airport4,+Inf,0.434863,0.048839,0.483702,7005,6971,19580,19580,2
airport67,+Inf,0.347798,0.079294,0.427092,6519,6495,18432,18432,1
airport48,+Inf,0.487887,0.100319,0.588206,11227,11197,35280,35280,2
airport68,+Inf,0.475969,0.045128,0.521097,7457,7431,21050,21050,1
airport65,1.022556,0.558156,0.268801,0.826957,10109,10079,30081,30081,1
airport63,1.778966,0.692180,0.414868,1.107048,10701,10651,30757,30757,1
airport49,+Inf,0.609287,0.070901,0.680188,9911,9871,29127,29127,2
airport85,+Inf,0.960823,0.093306,1.054129,14009,13949,41209,41209,0
airport72,1.315789,0.329552,0.157086,0.486638,6353,6331,18158,18158,1
airport86,+Inf,0.666732,0.082917,0.749649,11607,11559,34961,34961,0
airport91,+Inf,0.406467,0.065309,0.471776,7797,7773,22976,22976,0
airport52,+Inf,0.569194,0.060942,0.630136,9083,9043,26132,26132,2
airport55,+Inf,0.736603,0.076624,0.813227,10979,10933,31561,31561,2
airport51,1.263158,0.883841,0.415396,1.299237,12635,12585,37082,37082,2
airport79,1.000000,0.859703,0.605380,1.465083,15163,15111,46848,46848,0
airport88,+Inf,0.724519,0.093979,0.818498,11885,11839,35614,35614,0
airport56,+Inf,0.477258,0.090686,0.567944,7809,7781,22230,22230,2
airport53,+Inf,0.833037,0.094398,0.927435,13479,13429,40441,40441,2
airport61,+Inf,0.527334,0.066663,0.593997,9563,9531,28207,28207,2
airport83,1.559791,0.773022,0.557366,1.330388,11697,11649,34031,34031,0
airport8,2.992481,0.615310,0.322281,0.937591,9815,9779,28677,28677,0
airport50,1.882206,0.500757,0.352899,0.853656,8783,8749,25588,25588,2
airport97,+Inf,0.269643,0.070072,0.339715,6477,6457,19367,19367,0
airport54,+Inf,0.743641,0.084254,0.827895,12003,11953,35337,35337,2
airport58,+Inf,0.382313,0.060587,0.442900,7061,7033,20038,20038,2
airport71,+Inf,0.800011,0.115228,0.915239,11303,11251,32688,32688,1
airport87,+Inf,0.409050,0.064342,0.473392,9161,9141,28868,28868,0
airport57,1.842105,0.612814,0.226666,0.839480,9685,9653,28293,28293,2
airport92,+Inf,0.461677,0.051240,0.512917,7989,7961,23005,23005,0
airport75,+Inf,0.744562,0.061940,0.806502,10807,10763,31236,31236,1
airport77,+Inf,0.535304,0.132401,0.667705,10881,10849,33538,33538,1
airport6,+Inf,0.848662,0.093683,0.942345,15101,15053,47095,47095,1
airport74,0.988324,0.452402,0.167448,0.619850,7867,7835,22538,22538,1
airport5,2.294288,0.553983,0.448731,1.002714,9805,9767,28681,28681,2
airport99,+Inf,0.503814,0.069107,0.572921,8245,8215,23869,23869,0
airport73,1.902798,0.657332,0.319557,0.976889,9959,9917,28899,28899,1
airport59,2.519259,0.406948,0.168810,0.575758,6681,6655,18813,18813,2
airport90,0.789474,1.101111,0.414753,1.515864,12495,12441,36454,36454,0
airport78,+Inf,0.320228,0.060122,0.380350,6945,6923,20307,20307,1
airport62,+Inf,0.701056,0.075727,0.776783,12573,12527,37585,37585,2
airport81,1.000000,0.387952,0.227429,0.615381,7795,7761,22509,22509,1
airport60,+Inf,0.515391,0.088227,0.603618,10397,10369,31674,31674,2
airport95,1.473684,0.521777,0.252708,0.774485,9197,9161,27038,27038,0
airport84,+Inf,0.552467,0.065224,0.617691,9909,9875,29402,29402,1
airport94,+Inf,1.008506,0.085653,1.094159,13781,13719,40841,40841,0
airport64,1.243779,0.368275,0.227361,0.595636,8087,8061,23929,23929,2
airport96,+Inf,0.408305,0.047794,0.456099,7149,7125,20360,20360,0
airport93,+Inf,0.850011,0.077131,0.927142,11303,11259,32955,32955,0
airport67,+Inf,0.412721,0.094826,0.507547,6547,6523,18474,18474,2
airport66,+Inf,0.916252,0.079456,0.995708,12013,11967,34854,34854,2
airport80,+Inf,0.555873,0.066167,0.622040,9095,9059,26465,26465,1
airport63,1.884229,0.830713,0.422495,1.253208,10727,10677,30796,30796,2
airport68,+Inf,0.443323,0.056075,0.499398,7493,7467,21104,21104,2
airport82,+Inf,0.596239,0.064689,0.660928,10669,10629,31554,31554,1
airport70,+Inf,0.657297,0.091381,0.748678,14291,14253,45219,45219,1
airport76,7.696480,0.729627,0.893303,1.622930,11753,11709,34788,34788,1
airport98,+Inf,0.770182,0.080891,0.851073,13291,13237,40203,40203,0
airport86,+Inf,0.665512,0.079002,0.744514,11627,11579,34991,34991,1
airport72,1.000000,0.303997,0.139676,0.443673,6381,6359,18200,18200,2
airport7,2.232392,0.920443,0.647137,1.567580,11503,11457,34083,34083,1
airport65,1.180451,0.586492,0.282554,0.869046,10145,10115,30135,30135,2
airport79,0.684211,0.776234,0.615059,1.391293,15193,15141,46893,46893,1
airport88,+Inf,0.765228,0.081932,0.847160,11913,11867,35656,35656,1
airport87,+Inf,0.354760,0.090916,0.445676,9189,9169,28910,28910,1
airport9,+Inf,0.746002,0.078834,0.824836,11581,11537,34447,34447,0
airport85,+Inf,1.029968,0.093802,1.123770,14039,13979,41254,41254,1
airport71,+Inf,0.744861,0.076092,0.820953,11329,11277,32727,32727,2
airport83,1.401896,0.903969,0.589623,1.493592,11727,11679,34076,34076,1
airport75,+Inf,0.760452,0.075026,0.835478,10845,10801,31293,31293,2
airport91,+Inf,0.400052,0.053623,0.453675,7827,7803,23021,23021,1
airport97,+Inf,0.269177,0.046351,0.315528,6499,6479,19400,19400,1
airport6,+Inf,0.933983,0.103664,1.037647,15137,15089,47149,47149,2
airport77,+Inf,0.543979,0.067730,0.611709,10915,10883,33589,33589,2
airport74,1.490358,0.446137,0.293513,0.739650,7897,7865,22583,22583,2
airport92,+Inf,0.465847,0.055340,0.521187,8021,7993,23053,23053,1
airport8,3.045113,0.630938,0.300380,0.931318,9849,9813,28728,28728,1
airport73,1.929547,0.664625,0.440066,1.104691,9993,9951,28950,28950,2
airport78,+Inf,0.323122,0.074016,0.397138,6975,6953,20352,20352,2
airport7,+Inf,0.743713,0.080951,0.824664,11531,11485,34125,34125,2
airport81,1.157895,0.393955,0.290414,0.684369,7817,7783,22542,22542,2
airport99,+Inf,0.496438,0.067728,0.564166,8277,8247,23917,23917,1
airport70,+Inf,0.710920,0.103531,0.814451,14327,14289,45273,45273,2
airport96,+Inf,0.406946,0.060418,0.467364,7179,7155,20405,20405,1
airport80,+Inf,0.617426,0.061371,0.678797,9123,9087,26507,26507,2
airport84,+Inf,0.587329,0.068476,0.655805,9941,9907,29450,29450,2
airport90,0.578947,0.836431,0.455433,1.291864,12525,12471,36499,36499,1
airport86,+Inf,0.695316,0.082173,0.777489,11651,11603,35027,35027,2
airport95,1.526316,0.602517,0.255663,0.858180,9225,9189,27080,27080,1
airport82,+Inf,0.701560,0.075784,0.777344,10699,10659,31599,31599,2
airport98,+Inf,0.740135,0.093218,0.833353,13315,13261,40239,40239,1
airport93,+Inf,0.806903,0.074103,0.881006,11335,11291,33003,33003,1
airport76,8.222796,0.732890,1.021031,1.753921,11787,11743,34839,34839,2
airport94,0.263158,0.993925,0.553985,1.547910,13809,13747,40883,40883,1
airport85,+Inf,1.132068,0.108017,1.240085,14069,14009,41299,41299,2
airport91,+Inf,0.403027,0.054333,0.457360,7861,7837,23072,23072,2
airport83,1.296689,0.755845,0.756256,1.512101,11757,11709,34121,34121,2
airport79,0.421053,0.791511,0.623197,1.414708,15223,15171,46938,46938,2
airport87,+Inf,0.392628,0.080722,0.473350,9223,9203,28961,28961,2
airport88,+Inf,0.720697,0.096388,0.817085,11943,11897,35701,35701,2
airport97,+Inf,0.355889,0.058721,0.414610,6525,6505,19439,19439,2
airport9,+Inf,0.719848,0.089276,0.809124,11613,11569,34495,34495,1
airport8,3.097744,0.684802,0.347351,1.032153,9885,9849,28782,28782,2
airport92,+Inf,0.464350,0.053419,0.517769,8055,8027,23104,23104,2
airport99,+Inf,0.494092,0.068591,0.562683,8309,8279,23965,23965,2
airport95,1.578947,0.529670,0.261882,0.791552,9255,9219,27125,27125,2
airport96,+Inf,0.403328,0.060123,0.463451,7211,7187,20453,20453,2
airport90,0.368421,0.842344,0.524568,1.366912,12555,12501,36544,36544,2
airport93,+Inf,0.840635,0.078085,0.918720,11371,11327,33057,33057,2
airport98,+Inf,0.740560,0.102171,0.842731,13339,13285,40275,40275,2
airport94,0.157895,1.048912,0.583032,1.631944,13835,13773,40922,40922,2
grid11,+Inf,3.209269,0.251069,3.460338,20609,20505,61302,61302,0
airport9,+Inf,0.925672,0.142638,1.068310,11647,11603,34546,34546,2
grid18,+Inf,2.156961,0.171148,2.328109,14067,13985,40192,40192,0
grid20,+Inf,1.902718,0.136919,2.039637,12879,12813,36868,36868,0
grid0,2.473684,3.026389,1.153361,4.179750,18837,18739,55139,55139,0
grid12,+Inf,3.970607,0.174382,4.144989,23091,22975,69271,69271,0
grid10,1.341689,4.173645,1.171070,5.344715,24053,23929,71701,71701,0
grid1,+Inf,3.666815,0.179315,3.846130,22797,22685,68282,68282,0
grid21,+Inf,2.082224,0.084977,2.167201,12451,12395,35818,35818,0
grid23,+Inf,2.595445,0.194544,2.789989,17337,17259,51528,51528,0
grid25,3.676549,1.452666,0.412882,1.865548,10227,10185,28942,28942,0
grid0,1.835526,3.106857,0.684033,3.790890,18889,18791,55217,55217,1
grid16,+Inf,5.061921,0.157856,5.219777,21781,21683,65176,65176,0
grid19,+Inf,2.049433,0.092985,2.142418,13397,13329,38278,38278,0
grid11,+Inf,3.848468,0.144413,3.992881,20657,20553,61374,61374,1
grid13,+Inf,3.579852,0.110295,3.690147,17871,17785,52990,52990,0
grid15,6.433584,1.996967,0.647973,2.644940,13067,13007,37302,37302,1
grid18,+Inf,3.518195,0.105803,3.623998,14109,14027,40255,40255,1
grid15,6.854637,3.439037,0.758620,4.197657,13011,12951,37218,37218,0
grid27,+Inf,4.171711,0.188860,4.360571,17025,16943,50068,50068,0
grid20,+Inf,2.098216,0.141630,2.239846,12931,12865,36946,36946,1
grid17,+Inf,5.041298,0.205432,5.246730,25293,25179,76864,76864,0
grid25,4.571286,1.700984,0.627953,2.328937,10289,10247,29035,29035,1
grid21,+Inf,2.509856,0.145077,2.654933,12509,12453,35905,35905,1
grid1,+Inf,5.739051,0.177132,5.916183,22841,22729,68348,68348,1
grid0,2.105263,4.045293,0.815318,4.860611,18943,18845,55298,55298,2
grid12,+Inf,5.575829,0.312263,5.888092,23141,23025,69346,69346,1
grid10,0.973268,5.290049,2.151732,7.441781,24097,23973,71767,71767,1
grid14,+Inf,2.312112,0.110549,2.422661,11877,11817,33526,33526,1
grid26,2.263158,2.988432,0.607618,3.596050,13051,12991,37506,37506,0
grid16,+Inf,4.667181,0.213102,4.880283,21845,21747,65272,65272,1
grid18,+Inf,3.520394,0.154782,3.675176,14151,14069,40318,40318,2
grid13,+Inf,3.491708,0.184894,3.676602,17925,17839,53071,53071,1
grid15,7.117794,3.619884,0.754017,4.373901,13133,13073,37401,37401,2
grid11,+Inf,3.984465,0.155406,4.139871,20709,20605,61452,61452,2
grid23,+Inf,4.360378,0.201001,4.561379,17387,17309,51603,51603,1
grid20,+Inf,3.503327,0.157137,3.660464,12985,12919,37027,37027,2
grid24,+Inf,5.618030,0.181480,5.799510,22689,22583,68356,68356,0
grid22,+Inf,5.979117,0.257828,6.236945,20675,20571,61526,61526,0
grid19,+Inf,3.161490,0.095516,3.257006,13447,13379,38353,38353,1
grid27,+Inf,4.561724,0.109880,4.671604,17081,16999,50152,50152,1
grid12,+Inf,5.397150,0.199426,5.596576,23189,23073,69418,69418,2
grid17,+Inf,5.380453,0.328828,5.709281,25347,25233,76945,76945,1
grid25,3.834443,2.142842,0.683268,2.826110,10351,10309,29128,29128,2
grid1,+Inf,4.998720,0.292605,5.291325,22889,22777,68420,68420,2
grid21,+Inf,2.927669,0.116619,3.044288,12571,12515,35998,35998,2
grid14,+Inf,2.752294,0.116882,2.869176,11823,11763,33445,33445,0
grid23,+Inf,4.389253,0.115721,4.504974,17445,17367,51690,51690,2
grid10,0.973268,6.856458,2.134911,8.991369,24143,24019,71836,71836,2
grid16,+Inf,5.946438,0.272187,6.218625,21909,21811,65368,65368,2
grid26,2.368421,3.368758,0.558774,3.927532,13101,13041,37581,37581,1
grid14,+Inf,2.944777,0.147591,3.092368,11931,11871,33607,33607,2
grid24,+Inf,6.289251,0.345937,6.635188,22739,22633,68431,68431,1
grid27,+Inf,4.829233,0.220698,5.049931,17141,17059,50242,50242,2
grid28,+Inf,3.476887,0.163558,3.640445,13011,12953,37711,37711,0
grid13,+Inf,5.069436,0.145393,5.214829,17979,17893,53152,53152,2
grid31,+Inf,5.955132,0.207095,6.162227,19915,19815,59110,59110,0
grid30,+Inf,4.414959,0.214540,4.629499,16097,16023,47098,47098,0
grid2,+Inf,4.011581,0.188690,4.200271,15473,15403,45282,45282,0
grid19,+Inf,4.005460,0.165863,4.171323,13501,13433,38434,38434,2
grid33,+Inf,5.257269,0.281496,5.538765,20571,20479,61841,61841,0
grid38,+Inf,3.637384,0.155257,3.792641,11665,11603,32714,32714,0
grid28,+Inf,3.554735,0.121655,3.676390,13067,13009,37795,37795,1
grid36,+Inf,5.901096,0.243576,6.144672,20603,20503,61279,61279,0
grid32,+Inf,4.747124,0.186230,4.933354,15333,15253,44253,44253,0
grid35,+Inf,6.496015,0.207665,6.703680,22361,22235,66052,66052,0
grid26,2.842105,3.445884,0.667149,4.113033,13159,13099,37668,37668,2
grid24,+Inf,6.080889,0.337711,6.418600,22791,22685,68509,68509,2
grid30,+Inf,4.588037,0.154149,4.742186,16151,16077,47179,47179,1
grid17,+Inf,8.150404,0.366809,8.517213,25403,25289,77029,77029,2
grid29,+Inf,6.908089,0.261036,7.169125,22081,21969,65789,65789,0
grid2,+Inf,4.126272,0.205827,4.332099,15533,15463,45372,45372,1
grid22,+Inf,6.153492,0.273133,6.426625,20727,20623,61604,61604,1
grid34,+Inf,4.175364,0.207721,4.383085,15755,15681,45852,45852,0
grid37,+Inf,5.904671,0.240153,6.144824,20203,20105,60383,60383,0
grid31,+Inf,5.841407,0.257028,6.098435,19965,19865,59185,59185,1
grid28,+Inf,2.983117,0.167256,3.150373,13123,13065,37879,37879,2
grid43,+Inf,3.721941,0.186087,3.908028,14705,14645,43337,43337,0
grid29,+Inf,6.356799,0.220512,6.577311,22135,22023,65870,65870,1
grid3,2.070525,5.918840,1.957915,7.876755,21105,20991,62686,62686,0
grid39,+Inf,6.404219,0.263249,6.667468,22353,22243,66593,66593,0
grid36,+Inf,5.925426,0.287975,6.213401,20653,20553,61354,61354,1
grid33,+Inf,5.460501,0.258613,5.719114,20625,20533,61922,61922,1
grid32,+Inf,4.371386,0.193316,4.564702,15385,15305,44331,44331,1
grid38,+Inf,3.025298,0.144535,3.169833,11717,11655,32792,32792,1
grid22,+Inf,6.361133,0.206420,6.567553,20779,20675,61682,61682,2
grid37,+Inf,5.841216,0.238189,6.079405,20261,20163,60470,60470,1
grid42,+Inf,5.835109,0.249110,6.084219,21705,21595,64878,64878,0
grid30,+Inf,5.000503,0.203564,5.204067,16215,16141,47275,47275,2
