instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed,reduceTini
airport0,+Inf,0.749099,0.173518,0.922617,12397,12355,45295,45295,1
airport24,+Inf,1.018317,0.181108,1.199425,13413,13365,49367,49367,1
airport49,+Inf,0.631075,0.122079,0.753154,9853,9813,34910,34910,0
airport20,+Inf,0.517801,0.088377,0.606178,7491,7457,25549,25549,1
airport52,+Inf,0.696764,0.107384,0.804148,9029,8989,31259,31259,0
airport11,+Inf,1.018290,0.192621,1.210911,12201,12149,43809,43809,1
airport10,+Inf,1.283793,0.172103,1.455896,13763,13705,49612,49612,1
airport51,1.526316,1.110322,0.782720,1.893042,12567,12517,45086,45086,0
airport21,0.842105,0.470654,0.339739,0.810393,8545,8515,30757,30757,1
airport48,+Inf,0.622423,0.192060,0.814483,11169,11139,42511,42511,0
airport1,2.359898,0.749123,0.972013,1.721136,11671,11623,41263,41263,1
airport16,1.207680,0.636296,0.661673,1.297969,10689,10647,37786,37786,1
airport55,+Inf,0.696560,0.135095,0.831655,10915,10869,38731,38731,0
airport53,+Inf,0.813687,0.215104,1.028791,13415,13365,48861,48861,0
airport17,0.894737,0.999554,0.593311,1.592865,11893,11843,42177,42177,1
airport56,+Inf,0.806154,0.142807,0.948961,7739,7711,26613,26613,0
airport14,+Inf,0.667704,0.177553,0.845257,10395,10365,38949,38949,1
airport58,+Inf,0.514717,0.207193,0.721910,7005,6977,24084,24084,0
airport54,+Inf,0.962640,0.172061,1.134701,11949,11899,42498,42498,0
airport2,1.210526,0.444338,0.297346,0.741684,7955,7931,27947,27947,1
airport61,+Inf,1.011354,0.155772,1.167126,9499,9467,33863,33863,0
airport57,1.473684,1.179310,0.404808,1.584118,9611,9579,34274,34274,0
airport50,2.092732,1.030981,0.513510,1.544491,8723,8689,30826,30826,0
airport12,+Inf,1.870028,0.562423,2.432451,16609,16547,61796,61796,1
airport30,+Inf,0.439049,0.121486,0.560535,7839,7815,27478,27478,1
airport5,2.189025,0.542549,1.065966,1.608515,9745,9707,34741,34741,0
airport29,+Inf,0.691015,0.318440,1.009455,13367,13321,49661,49661,1
airport32,0.656640,0.643109,0.620216,1.263325,8333,8299,29069,29069,1
airport64,1.349042,0.485162,0.389000,0.874162,8031,8005,28787,28787,0
airport62,+Inf,1.308997,0.187242,1.496239,12509,12463,45609,45609,0
airport68,+Inf,0.417931,0.218578,0.636509,7421,7395,25386,25386,0
airport59,2.413995,0.525715,0.461465,0.987180,6623,6597,22510,22510,0
airport28,+Inf,0.508900,0.086317,0.595217,6977,6957,24246,24246,1
airport63,2.094756,0.980004,1.061863,2.041867,10677,10627,37259,37259,0
airport65,1.285714,0.539675,0.609203,1.148878,10073,10043,36469,36469,0
airport31,+Inf,1.293044,0.194919,1.487963,11091,11045,39435,39435,1
airport40,+Inf,0.619586,0.101361,0.720947,7269,7241,24974,24974,1
airport67,+Inf,0.798125,0.097094,0.895219,6489,6465,22243,22243,0
airport66,+Inf,0.857534,0.260102,1.117636,11937,11891,42676,42676,0
airport60,+Inf,0.703938,0.183021,0.886959,10325,10297,38108,38108,0
airport38,+Inf,0.460389,0.091242,0.551631,6137,6113,20312,20312,1
airport34,+Inf,0.673729,0.249108,0.922837,9387,9361,34690,34690,1
airport13,+Inf,0.767902,0.174262,0.942164,10165,10125,36103,36103,2
airport19,+Inf,0.553571,0.145207,0.698778,10915,10879,39776,39776,2
airport43,+Inf,0.587526,0.112726,0.700252,6955,6933,24511,24511,1
airport35,+Inf,1.153161,0.166032,1.319193,14539,14487,53880,53880,1
airport27,+Inf,0.809228,0.126864,0.936092,10137,10099,35926,35926,2
airport3,0.421053,1.109348,1.044965,2.154313,13199,13145,47331,47331,1
airport72,0.789474,0.507684,0.493290,1.000974,6325,6303,21720,21720,0
airport15,1.024878,0.335059,0.385809,0.720868,7907,7885,29002,29002,2
airport24,+Inf,1.044794,0.189919,1.234713,13443,13395,49412,49412,2
airport75,+Inf,1.052966,0.265329,1.318295,10773,10729,37927,37927,0
airport36,+Inf,0.826897,0.260384,1.087281,13633,13577,49254,49254,1
airport39,+Inf,1.131264,0.208608,1.339872,14051,14009,51947,51947,1
airport11,+Inf,1.099405,0.213041,1.312446,12227,12175,43848,43848,2
airport6,+Inf,0.828013,0.189106,1.017119,15067,15019,56820,56820,0
airport21,0.631579,0.576042,0.667920,1.243962,8571,8541,30796,30796,2
airport37,1.607547,1.170923,0.818561,1.989484,11691,11641,41500,41500,1
airport44,0.789474,1.687367,0.773878,2.461245,9965,9921,34485,34485,1
airport33,+Inf,1.038027,0.155484,1.193511,12317,12269,44241,44241,1
airport18,+Inf,0.924590,0.141114,1.065704,8899,8869,31061,31061,2
airport25,+Inf,0.495085,0.137353,0.632438,5689,5665,18794,18794,2
airport71,+Inf,1.083718,0.223488,1.307206,11279,11227,39736,39736,0
airport0,+Inf,1.031315,0.218312,1.249627,12433,12391,45349,45349,2
airport14,+Inf,1.022939,0.145028,1.167967,10425,10395,38994,38994,2
airport20,+Inf,0.408181,0.090545,0.498726,7517,7483,25588,25588,2
airport16,1.365575,0.909711,0.693578,1.603289,10723,10681,37837,37837,2
airport10,+Inf,1.316432,0.208353,1.524785,13793,13735,49657,49657,2
airport1,2.465161,0.756093,1.756516,2.512609,11705,11657,41314,41314,2
airport4,+Inf,0.386170,0.164008,0.550178,6983,6949,23653,23653,1
airport47,+Inf,0.463755,0.092284,0.556039,6853,6829,23667,23667,1
airport74,1.210526,0.885487,0.367607,1.253094,7843,7811,27402,27402,0
airport12,+Inf,1.641081,0.340068,1.981149,16641,16579,61844,61844,2
airport17,1.000000,1.013788,1.011205,2.024993,11923,11873,42222,42222,2
airport49,+Inf,1.095719,0.252895,1.348614,9881,9841,34952,34952,1
airport45,+Inf,0.809781,0.145275,0.955056,9335,9295,32742,32742,1
airport48,+Inf,0.641535,0.293026,0.934561,11197,11167,42553,42553,1
airport77,+Inf,0.571845,0.215989,0.787834,10851,10819,40393,40393,0
airport55,+Inf,0.709191,0.169065,0.878256,10947,10901,38779,38779,1
airport82,+Inf,0.840295,0.177564,1.017859,10639,10599,38223,38223,0
airport73,1.771652,1.313410,0.595338,1.908748,9931,9889,34801,34801,0
airport78,+Inf,0.425537,0.114402,0.539939,6917,6895,24331,24331,0
airport2,1.263158,0.597958,0.308966,0.906924,7993,7969,28004,28004,2
airport84,+Inf,0.672198,0.320881,0.993079,9881,9847,35602,35602,0
airport51,1.115176,1.061776,0.780904,1.842680,12601,12551,45137,45137,1
airport80,+Inf,0.948804,0.155098,1.103902,9065,9029,31832,31832,0
airport29,+Inf,0.985043,0.480173,1.465216,13397,13351,49706,49706,2
airport52,+Inf,0.998692,0.296333,1.295025,9055,9015,31298,31298,1
airport30,+Inf,1.060594,0.132021,1.192615,7875,7851,27532,27532,2
airport7,+Inf,0.979485,0.145396,1.124881,11477,11431,40970,40970,0
airport56,+Inf,0.651522,0.106535,0.758057,7773,7745,26664,26664,1
airport81,0.842105,0.550360,0.735508,1.285868,7775,7741,27145,27145,0
airport53,+Inf,1.352706,0.445551,1.798257,13445,13395,48906,48906,1
airport86,+Inf,0.913540,0.168481,1.082021,11607,11559,42083,42083,0
airport54,+Inf,0.750958,0.166661,0.917619,11977,11927,42540,42540,1
airport58,+Inf,0.502812,0.085310,0.588122,7033,7005,24126,24126,1
airport79,1.000000,0.806640,1.072603,1.879243,15163,15111,56946,56946,0
airport87,+Inf,0.525810,0.157460,0.683270,9161,9141,34846,34846,0
airport57,1.894737,0.603864,0.409119,1.012983,9647,9615,34328,34328,1
airport61,+Inf,0.698808,0.293612,0.992420,9529,9497,33908,33908,1
airport70,+Inf,1.043821,0.173785,1.217606,14259,14221,54569,54569,0
airport32,0.842105,0.648647,0.532344,1.180991,8361,8327,29111,29111,2
airport28,+Inf,0.525164,0.128183,0.653347,7015,6995,24303,24303,2
airport43,+Inf,0.353332,0.128923,0.482255,6985,6963,24556,24556,2
airport76,8.012270,1.176913,3.368012,4.544925,11723,11679,42007,42007,0
airport34,+Inf,0.549665,0.217267,0.766932,9417,9391,34735,34735,2
airport50,1.776942,0.503457,0.384830,0.888287,8753,8719,30871,30871,1
airport62,+Inf,0.694183,0.144495,0.838678,12541,12495,45657,45657,1
airport91,+Inf,0.552045,0.105120,0.657165,7797,7773,27706,27706,0
airport88,+Inf,0.692745,0.207444,0.900189,11885,11839,42920,42920,0
airport40,+Inf,0.776156,0.255143,1.031299,7299,7271,25019,25019,2
airport85,+Inf,2.125057,0.415309,2.540366,14009,13949,50293,50293,0
airport33,+Inf,0.715643,0.155908,0.871551,12349,12301,44289,44289,2
airport31,+Inf,0.864966,0.153038,1.018004,11119,11073,39477,39477,2
airport8,2.992481,0.607956,0.481268,1.089224,9815,9779,34877,34877,0
airport83,1.559791,1.036981,1.949238,2.986219,11697,11649,41527,41527,0
airport5,2.241657,0.761874,1.219084,1.980958,9775,9737,34786,34786,1
airport35,+Inf,0.835845,0.265497,1.101342,14571,14519,53928,53928,2
airport39,+Inf,1.165636,0.189075,1.354711,14093,14051,52010,52010,2
airport38,+Inf,0.449683,0.087124,0.536807,6167,6143,20357,20357,2
airport97,+Inf,0.262356,0.107674,0.370030,6477,6457,23217,23217,0
airport68,+Inf,0.521036,0.084736,0.605772,7457,7431,25440,25440,1
airport90,0.789474,1.113179,1.340031,2.453210,12495,12441,43984,43984,0
airport66,+Inf,1.301057,0.203360,1.504417,11975,11929,42733,42733,1
airport3,0.210526,1.082218,1.479465,2.561683,13229,13175,47376,47376,2
airport44,0.894737,0.862838,0.650458,1.513296,9995,9951,34530,34530,2
airport37,1.631579,1.266504,0.654753,1.921257,11723,11673,41548,41548,2
airport59,2.466627,0.512036,0.361560,0.873596,6651,6625,22552,22552,1
airport67,+Inf,0.467691,0.106369,0.574060,6519,6495,22288,22288,1
airport60,+Inf,1.056264,0.171137,1.227401,10359,10331,38159,38159,1
airport45,+Inf,1.035273,0.152262,1.187535,9367,9327,32790,32790,2
airport64,1.506937,0.495452,0.442259,0.937711,8059,8033,28829,28829,1
airport65,1.022556,0.721197,0.564889,1.286086,10109,10079,36523,36523,1
airport92,+Inf,0.624826,0.097891,0.722717,7989,7961,27585,27585,0
airport36,+Inf,1.343851,0.228711,1.572562,13659,13603,49293,49293,2
airport63,1.778966,1.367818,1.279710,2.647528,10701,10651,37295,37295,1
airport94,+Inf,0.904073,0.327637,1.231710,13781,13719,49453,49453,0
airport47,+Inf,0.582442,0.085899,0.668341,6881,6857,23709,23709,2
airport75,+Inf,1.071144,0.150549,1.221693,10807,10763,37978,37978,1
airport72,1.315789,0.472736,0.269442,0.742178,6353,6331,21762,21762,1
airport95,1.473684,0.753432,0.522860,1.276292,9197,9161,32404,32404,0
airport99,+Inf,0.797950,0.194074,0.992024,8245,8215,28755,28755,0
airport98,+Inf,1.229226,0.149568,1.378794,13291,13237,48571,48571,0
airport48,+Inf,0.650841,0.200424,0.851265,11227,11197,42598,42598,2
airport55,+Inf,0.705063,0.199567,0.904630,10979,10933,38827,38827,2
airport53,+Inf,1.297770,0.175773,1.473543,13479,13429,48957,48957,2
airport71,+Inf,1.008371,0.174549,1.182920,11303,11251,39772,39772,1
airport96,+Inf,0.869506,0.218715,1.088221,7149,7125,24652,24652,0
airport73,1.902798,0.635648,0.534359,1.170007,9959,9917,34843,34843,1
airport6,+Inf,0.839108,0.183619,1.022727,15101,15053,56871,56871,1
airport49,+Inf,0.839379,0.189727,1.029106,9911,9871,34997,34997,2
airport93,+Inf,1.309925,0.213757,1.523682,11303,11259,39919,39919,0
airport56,+Inf,0.457077,0.119930,0.577007,7809,7781,26718,26718,2
airport52,+Inf,0.524490,0.155761,0.680251,9083,9043,31340,31340,2
airport51,1.263158,1.429229,0.661538,2.090767,12635,12585,45188,45188,2
airport4,+Inf,1.034225,0.289967,1.324192,7005,6971,23686,23686,2
airport77,+Inf,0.743760,0.184248,0.928008,10881,10849,40438,40438,1
airport9,+Inf,0.701521,0.184030,0.885551,11581,11537,41835,41835,0
airport74,0.988324,0.562401,0.273702,0.836103,7867,7835,27438,27438,1
airport54,+Inf,1.000308,0.180504,1.180812,12003,11953,42579,42579,2
airport61,+Inf,0.958802,0.345681,1.304483,9563,9531,33959,33959,2
airport58,+Inf,0.591355,0.104929,0.696284,7061,7033,24168,24168,2
airport59,2.519259,0.559377,0.368862,0.928239,6681,6655,22597,22597,2
airport80,+Inf,0.536073,0.156633,0.692706,9095,9059,31877,31877,1
airport84,+Inf,0.703702,0.277073,0.980775,9909,9875,35644,35644,1
airport78,+Inf,0.442927,0.249564,0.692491,6945,6923,24373,24373,1
airport57,1.842105,1.311328,0.487262,1.798590,9685,9653,34385,34385,2
airport50,1.882206,0.488207,0.655397,1.143604,8783,8749,30916,30916,2
airport70,+Inf,1.160042,0.257210,1.417252,14291,14253,54617,54617,1
airport85,+Inf,0.943929,0.195975,1.139904,14039,13979,50338,50338,1
airport76,7.696480,0.732733,1.537641,2.270374,11753,11709,42052,42052,1
airport81,1.000000,0.566364,0.836169,1.402533,7795,7761,27175,27175,1
airport7,2.232392,0.924824,1.398186,2.323010,11503,11457,41009,41009,1
airport62,+Inf,1.322543,0.249672,1.572215,12573,12527,45705,45705,2
airport82,+Inf,1.630863,0.274115,1.904978,10669,10629,38268,38268,1
airport5,2.294288,0.799699,0.691510,1.491209,9805,9767,34831,34831,2
airport86,+Inf,0.909009,0.191632,1.100641,11627,11579,42113,42113,1
airport68,+Inf,0.425581,0.192041,0.617622,7493,7467,25494,25494,2
airport79,0.684211,1.084634,1.091283,2.175917,15193,15141,56991,56991,1
airport64,1.243779,0.509515,0.808460,1.317975,8087,8061,28871,28871,2
airport65,1.180451,1.160261,0.589616,1.749877,10145,10115,36577,36577,2
airport63,1.884229,0.938662,1.108511,2.047173,10727,10677,37334,37334,2
airport97,+Inf,0.294490,0.113931,0.408421,6499,6479,23250,23250,1
airport60,+Inf,0.806421,0.164512,0.970933,10397,10369,38216,38216,2
airport88,+Inf,0.986355,0.204335,1.190690,11913,11867,42962,42962,1
airport66,+Inf,1.701595,0.303051,2.004646,12013,11967,42790,42790,2
airport91,+Inf,0.700035,0.181407,0.881442,7827,7803,27751,27751,1
airport72,1.000000,0.465570,0.314442,0.780012,6381,6359,21804,21804,2
airport83,1.401896,1.080335,1.233963,2.314298,11727,11679,41572,41572,1
airport67,+Inf,0.480382,0.100004,0.580386,6547,6523,22330,22330,2
airport8,3.045113,0.806871,0.482723,1.289594,9849,9813,34928,34928,1
airport87,+Inf,0.416256,0.160681,0.576937,9189,9169,34888,34888,1
airport92,+Inf,0.878747,0.120372,0.999119,8021,7993,27633,27633,1
airport75,+Inf,0.759104,0.179934,0.939038,10845,10801,38035,38035,2
airport90,0.578947,1.072149,1.015558,2.087707,12525,12471,44029,44029,1
airport99,+Inf,0.686262,0.292836,0.979098,8277,8247,28803,28803,1
airport77,+Inf,0.529919,0.129033,0.658952,10915,10883,40489,40489,2
airport93,+Inf,1.280781,0.194993,1.475774,11335,11291,39967,39967,1
airport94,0.263158,0.963442,0.930920,1.894362,13809,13747,49495,49495,1
airport78,+Inf,0.721191,0.116836,0.838027,6975,6953,24418,24418,2
airport95,1.526316,0.543069,0.402446,0.945515,9225,9189,32446,32446,1
airport71,+Inf,1.289773,0.187132,1.476905,11329,11277,39811,39811,2
airport6,+Inf,0.830785,0.175803,1.006588,15137,15089,56925,56925,2
airport74,1.490358,0.560391,0.454200,1.014591,7897,7865,27483,27483,2
airport96,+Inf,0.397004,0.110747,0.507751,7179,7155,24697,24697,1
airport7,+Inf,1.076245,0.181613,1.257858,11531,11485,41051,41051,2
airport81,1.157895,0.410226,0.677949,1.088175,7817,7783,27208,27208,2
airport76,8.222796,1.032155,1.808581,2.840736,11787,11743,42103,42103,2
airport80,+Inf,0.823175,0.345279,1.168454,9123,9087,31919,31919,2
grid11,+Inf,3.240056,0.343663,3.583719,20609,20505,78206,78206,0
airport98,+Inf,1.099392,0.296929,1.396321,13315,13261,48607,48607,1
airport73,1.929547,1.342812,1.167965,2.510777,9993,9951,34894,34894,2
airport84,+Inf,0.542807,0.345192,0.887999,9941,9907,35692,35692,2
airport70,+Inf,1.483110,0.258599,1.741709,14327,14289,54671,54671,2
airport79,0.421053,0.783671,1.075227,1.858898,15223,15171,57036,57036,2
airport86,+Inf,0.837820,0.228449,1.066269,11651,11603,42149,42149,2
grid10,1.341689,4.009695,1.843459,5.853154,24053,23929,91937,91937,0
airport91,+Inf,0.570196,0.124624,0.694820,7861,7837,27802,27802,2
airport83,1.296689,0.740611,1.832937,2.573548,11757,11709,41617,41617,2
airport88,+Inf,0.941189,0.205085,1.146274,11943,11897,43007,43007,2
airport85,+Inf,1.234266,0.239348,1.473614,14069,14009,50383,50383,2
airport9,+Inf,0.850931,0.401722,1.252653,11613,11569,41883,41883,1
grid21,+Inf,1.700583,0.424689,2.125272,12451,12395,45634,45634,0
airport8,3.097744,1.051950,0.677448,1.729398,9885,9849,34982,34982,2
airport82,+Inf,0.779562,0.170816,0.950378,10699,10659,38313,38313,2
grid18,+Inf,2.928042,0.243580,3.171622,14067,13985,51438,51438,0
airport92,+Inf,0.587630,0.124909,0.712539,8055,8027,27684,27684,2
grid0,2.473684,3.853251,2.545848,6.399099,18837,18739,70851,70851,0
airport97,+Inf,0.257805,0.078617,0.336422,6525,6505,23289,23289,2
grid14,+Inf,2.450622,0.166574,2.617196,11823,11763,42477,42477,0
airport87,+Inf,0.478111,0.169277,0.647388,9223,9203,34939,34939,2
airport99,+Inf,0.499145,0.132007,0.631152,8309,8279,28851,28851,2
airport95,1.578947,0.503339,0.417144,0.920483,9255,9219,32491,32491,2
airport96,+Inf,0.538946,0.125739,0.664685,7211,7187,24745,24745,2
grid15,6.854637,2.330806,0.819840,3.150646,13011,12951,47624,47624,0
grid20,+Inf,2.610848,0.182187,2.793035,12879,12813,46922,46922,0
airport93,+Inf,1.039891,0.180999,1.220890,11371,11327,40021,40021,2
airport90,0.368421,1.032059,0.996823,2.028882,12555,12501,44074,44074,2
airport98,+Inf,1.005686,0.233763,1.239449,13339,13285,48643,48643,2
airport94,0.157895,1.263135,1.328126,2.591261,13835,13773,49534,49534,2
grid23,+Inf,3.315055,0.253983,3.569038,17337,17259,65444,65444,0
grid1,+Inf,4.919646,0.469212,5.388858,22797,22685,87712,87712,0
grid16,+Inf,4.944506,0.442799,5.387305,21781,21683,82544,82544,0
grid19,+Inf,2.549843,0.223998,2.773841,13397,13329,48740,48740,0
grid12,+Inf,4.883209,0.465459,5.348668,23091,22975,88939,88939,0
grid27,+Inf,3.911175,0.272855,4.184030,17025,16943,64226,64226,0
grid13,+Inf,3.525722,0.288536,3.814258,17871,17785,67986,67986,0
grid25,3.676549,1.881281,0.757103,2.638384,10227,10185,36732,36732,0
grid17,+Inf,5.866086,0.544864,6.410950,25293,25179,99008,99008,0
grid21,+Inf,1.700867,0.232138,1.933005,12509,12453,45721,45721,1
airport9,+Inf,0.963717,0.167567,1.131284,11647,11603,41934,41934,2
grid0,1.835526,4.042128,2.232462,6.274590,18889,18791,70929,70929,1
grid1,+Inf,3.475612,0.512493,3.988105,22841,22729,87778,87778,1
grid11,+Inf,4.131291,0.358472,4.489763,20657,20553,78278,78278,1
grid14,+Inf,2.322266,0.131140,2.453406,11877,11817,42558,42558,1
grid18,+Inf,2.839197,0.239010,3.078207,14109,14027,51501,51501,1
grid20,+Inf,1.892426,0.158412,2.050838,12931,12865,47000,47000,1
grid26,2.263158,2.271571,1.123588,3.395159,13051,12991,48172,48172,0
grid10,0.973268,5.864808,2.575590,8.440398,24097,23973,92003,92003,1
grid15,6.433584,2.654104,0.853616,3.507720,13067,13007,47708,47708,1
grid12,+Inf,3.686556,0.560366,4.246922,23141,23025,89014,89014,1
grid28,+Inf,2.356840,0.257508,2.614348,13011,12953,47921,47921,0
grid25,4.571286,1.798484,0.893571,2.692055,10289,10247,36825,36825,1
grid16,+Inf,5.484636,0.464974,5.949610,21845,21747,82640,82640,1
grid19,+Inf,2.741177,0.254241,2.995418,13447,13379,48815,48815,1
grid30,+Inf,2.333370,0.324972,2.658342,16097,16023,59944,59944,0
grid22,+Inf,5.238050,0.411235,5.649285,20675,20571,77208,77208,0
grid27,+Inf,3.730659,0.260524,3.991183,17081,16999,64310,64310,1
grid17,+Inf,5.776712,0.676980,6.453692,25347,25233,99089,99089,1
grid31,+Inf,2.998477,0.303996,3.302473,19915,19815,75892,75892,0
grid21,+Inf,1.738958,0.239937,1.978895,12571,12515,45814,45814,2
grid23,+Inf,3.340173,0.269684,3.609857,17387,17309,65519,65519,1
grid2,+Inf,2.099157,0.180975,2.280132,15473,15403,57948,57948,0
grid24,+Inf,4.681658,0.532331,5.213989,22689,22583,87848,87848,0
grid13,+Inf,3.462336,0.392745,3.855081,17925,17839,68067,68067,1
grid0,2.105263,4.262451,2.247754,6.510205,18943,18845,71010,71010,2
grid11,+Inf,4.393268,0.318271,4.711539,20709,20605,78356,78356,2
grid1,+Inf,4.999137,0.671886,5.671023,22889,22777,87850,87850,2
grid15,7.117794,2.174546,1.263073,3.437619,13133,13073,47807,47807,2
grid23,+Inf,3.223274,0.253787,3.477061,17445,17367,65606,65606,2
grid33,+Inf,3.953416,0.406736,4.360152,20571,20479,79863,79863,0
grid26,2.368421,2.400817,0.579515,2.980332,13101,13041,48247,48247,1
grid32,+Inf,3.233876,0.251402,3.485278,15333,15253,56429,56429,0
grid22,+Inf,4.763874,0.456173,5.220047,20727,20623,77286,77286,1
grid18,+Inf,2.993000,0.294911,3.287911,14151,14069,51564,51564,2
grid24,+Inf,4.734620,0.505024,5.239644,22739,22633,87923,87923,1
grid25,3.834443,1.333022,0.692752,2.025774,10351,10309,36918,36918,2
grid10,0.973268,5.970164,2.575534,8.545698,24143,24019,92072,92072,2
grid36,+Inf,4.117504,0.325011,4.442515,20603,20503,78791,78791,0
grid38,+Inf,2.293210,0.143193,2.436403,11665,11603,41660,41660,0
grid16,+Inf,4.760572,0.457422,5.217994,21909,21811,82736,82736,2
grid20,+Inf,1.933723,0.192839,2.126562,12985,12919,47081,47081,2
grid27,+Inf,2.684183,0.354972,3.039155,17141,17059,64400,64400,2
grid17,+Inf,6.135906,0.576263,6.712169,25403,25289,99173,99173,2
grid35,+Inf,5.093313,0.372909,5.466222,22361,22235,84576,84576,0
grid12,+Inf,5.275940,0.438148,5.714088,23189,23073,89086,89086,2
grid37,+Inf,4.385589,0.337486,4.723075,20203,20105,77529,77529,0
grid19,+Inf,1.924438,0.363737,2.288175,13501,13433,48896,48896,2
grid14,+Inf,1.646427,0.166671,1.813098,11931,11871,42639,42639,2
grid29,+Inf,5.008168,0.296236,5.304404,22081,21969,85303,85303,0
grid3,2.070525,4.078520,2.072936,6.151456,21105,20991,80110,80110,0
grid30,+Inf,2.337888,0.229813,2.567701,16151,16077,60025,60025,1
grid28,+Inf,2.199558,0.215769,2.415327,13067,13009,48005,48005,1
grid34,+Inf,2.222446,0.352144,2.574590,15755,15681,58394,58394,0
grid24,+Inf,4.404141,0.500990,4.905131,22791,22685,88001,88001,2
grid42,+Inf,4.599010,0.329952,4.928962,21705,21595,83286,83286,0
grid39,+Inf,3.700375,0.305362,4.005737,22353,22243,85789,85789,0
grid43,+Inf,2.007095,0.238499,2.245594,14705,14645,55655,55655,0
grid26,2.842105,2.268525,0.989688,3.258213,13159,13099,48334,48334,2
grid31,+Inf,4.240511,0.349488,4.589999,19965,19865,75967,75967,1
grid33,+Inf,4.259239,0.436686,4.695925,20625,20533,79944,79944,1
grid32,+Inf,2.323996,0.260243,2.584239,15385,15305,56507,56507,1
grid22,+Inf,3.286374,0.483455,3.769829,20779,20675,77364,77364,2
grid36,+Inf,4.352379,0.305990,4.658369,20653,20553,78866,78866,1
grid13,+Inf,3.660182,0.332343,3.992525,17979,17893,68148,68148,2
grid48,+Inf,2.389175,0.308821,2.697996,15751,15665,57775,57775,0
grid34,2.663523,2.185105,0.885093,3.070198,15811,15737,58478,58478,1
grid29,+Inf,3.653561,0.290245,3.943806,22135,22023,85384,85384,1
grid2,+Inf,2.272875,0.337751,2.610626,15533,15463,58038,58038,1
grid37,+Inf,4.560214,0.372895,4.933109,20261,20163,77616,77616,1
grid35,+Inf,3.849130,0.458992,4.308122,22401,22275,84636,84636,1
