instance,resultFixed,elapsedTimeFixed,totalSolveTimeFixed,totalTimeFixed,nvarsFixed,snvarsFixed,nconsFixed,snconsFixed,reduceTini
airport2,1.157895,1.125088,0.416130,1.541218,7921,7897,27896,27896,0
airport13,+Inf,1.102867,1.000375,2.103242,13967,13400,52823,52823,0
airport18,+Inf,1.073600,0.325459,1.399059,9599,9537,35461,35461,0
airport47,+Inf,0.634191,0.805846,1.440037,10478,9947,37187,37187,0
airport32,0.947368,0.979931,0.599212,1.579143,8305,8271,29027,29027,0
airport19,+Inf,1.858329,0.816491,2.674820,15835,14828,57748,57748,0
airport27,+Inf,2.095849,0.230545,2.326394,10075,10037,35833,35833,0
airport43,+Inf,0.992611,0.379755,1.372366,9411,9194,35035,35035,0
airport30,+Inf,0.791342,1.425793,2.217135,10177,9956,38155,38155,0
airport38,+Inf,0.822714,0.918162,1.740876,13067,11523,38780,38780,0
airport15,1.210526,1.125075,2.286501,3.411576,9643,9433,36392,36392,0
airport20,+Inf,1.159198,0.626874,1.786072,9985,9751,36966,36966,0
airport40,+Inf,1.576685,0.892006,2.468691,9575,9353,35026,35026,0
airport34,+Inf,1.376198,0.349308,1.725506,9359,9333,34648,34648,0
airport39,+Inf,3.094705,0.877812,3.972517,17517,16935,68847,68847,0
airport24,+Inf,1.754874,2.845410,4.600284,15621,15355,61332,61332,0
airport10,+Inf,2.208318,0.782510,2.990828,14571,14470,55452,55452,0
airport16,1.049786,1.416929,1.924211,3.341140,12739,12486,48426,48426,0
airport37,1.157895,1.770112,1.851592,3.621704,12772,12682,48147,48147,0
airport31,+Inf,1.304374,0.366592,1.670966,13659,13401,52472,52472,0
airport0,+Inf,2.646597,1.085397,3.731994,15819,15232,61231,61231,0
airport3,0.631579,1.413590,1.935716,3.349306,13169,13115,47286,47286,0
airport33,+Inf,1.909859,0.253047,2.162906,14471,14205,55740,55740,0
airport28,+Inf,0.776599,0.326360,1.102959,6943,6923,24195,24195,0
airport17,1.210526,2.624239,3.071656,5.695895,13117,13028,49595,49595,0
airport21,0.631579,1.387368,1.227839,2.615207,8519,8489,30718,30718,0
airport44,1.105263,2.246230,1.409998,3.656228,9937,9893,34443,34443,0
airport29,+Inf,2.664343,2.481730,5.146073,19368,17742,68938,68938,0
airport35,+Inf,2.931136,0.755862,3.686998,16681,16408,65725,65725,0
airport1,2.728319,2.581216,2.647083,5.228299,15473,14889,58951,58951,0
airport25,+Inf,0.926290,0.214478,1.140768,6643,6595,23401,23401,0
airport14,+Inf,1.629944,0.442065,2.072009,11576,11517,45229,45229,0
airport11,+Inf,2.741010,1.342582,4.083592,14291,14021,55052,55052,0
airport12,+Inf,3.916195,1.327092,5.243287,19563,19267,78753,78753,0
airport45,+Inf,2.058294,0.950722,3.009016,10110,10037,37443,37443,0
airport52,+Inf,1.300415,0.886630,2.187045,11055,10810,41165,41165,0
airport48,+Inf,1.472332,1.119058,2.591390,13920,13374,53071,53071,0
airport55,+Inf,1.990957,0.266155,2.257112,10915,10869,38731,38731,0
airport4,+Inf,1.491920,1.029643,2.521563,10355,9813,36107,36107,0
airport51,1.526316,1.887664,0.952320,2.839984,12567,12517,45086,45086,0
airport53,+Inf,1.600575,0.266253,1.866828,13415,13365,48861,48861,0
airport49,+Inf,1.877169,0.711061,2.588230,11591,11337,43700,43700,0
airport36,+Inf,4.086334,1.409914,5.496248,14940,14844,57105,57105,0
airport50,2.092732,0.827232,0.699331,1.526563,9881,9816,36921,36921,0
airport54,+Inf,1.839529,0.278093,2.117622,14685,14419,56604,56604,0
airport72,0.789474,0.432394,0.317831,0.750225,6325,6303,21720,21720,0
airport75,+Inf,1.230397,0.251442,1.481839,12811,12544,48791,48791,0
airport56,+Inf,0.677088,0.148422,0.825510,8764,8705,31988,31988,0
airport34,+Inf,0.679983,0.243976,0.923959,9387,9361,34690,34690,1
airport19,+Inf,0.801809,0.416807,1.218616,15865,14858,57787,57787,1
airport71,+Inf,1.454035,1.499524,2.953559,15234,14639,57763,57763,0
airport31,+Inf,0.977010,0.371137,1.348147,13683,13425,52506,52506,1
airport37,1.607547,1.338307,3.477177,4.815484,12804,12714,48191,48191,1
